17/09/1987	17:00	FC 08 Homburg	-	Eintracht Frankfurt	5:2 (0:1)	
18/09/1987	19:00	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	3:1 (1:1)	
	19:00	Waldhof Mannheim	-	1. FC Köln	0:0 (0:0)	
19/09/1987	14:30	Borussia Dortmund	-	FC Schalke 04	4:1 (3:0)	
	14:30	Bayer Leverkusen	-	Hannover 96	2:0 (2:0)	
	14:30	VfB Stuttgart	-	Karlsruher SC	2:2 (2:0)	
	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	3:0 (1:0)	
	14:30	Bayern München	-	Werder Bremen	2:1 (0:0)	
	14:30	Hamburger SV	-	VfL Bochum	2:2 (1:1)	
1		Werder Bremen	9	6	2	1	18:5	13	14:4
2		1. FC Köln	9	5	4	0	12:4	8	14:4
3		Bor. Mönchengladbach	9	6	1	2	14:13	1	13:5
4		Bayern München	9	6	0	3	20:13	7	12:6
5		1. FC Nürnberg	9	3	5	1	13:5	8	11:7
6		VfB Stuttgart	9	4	3	2	20:13	7	11:7
7		Karlsruher SC	9	4	2	3	15:14	1	10:8
8		Hamburger SV	9	3	4	2	21:22	-1	10:8
9		Bayer Leverkusen	9	2	4	3	10:12	-2	8:10
10		Hannover 96	9	3	2	4	13:16	-3	8:10
11		VfL Bochum	9	2	3	4	12:12	0	7:11
12		Borussia Dortmund	9	2	3	4	9:12	-3	7:11
13		FC Schalke 04	9	3	1	5	16:23	-7	7:11
14		Bayer 05 Uerdingen	9	3	0	6	10:12	-2	6:12
15		Eintracht Frankfurt	9	2	2	5	14:18	-4	6:12
16		FC 08 Homburg	9	2	2	5	10:17	-7	6:12
17		1. FC Kaiserslautern	9	2	2	5	13:21	-8	6:12
18		Waldhof Mannheim	9	1	4	4	6:14	-8	6:12
