13/04/2007	19:30	Bor. Mönchengladbach	-	Hamburger SV	0:1 (0:0)	
14/04/2007	14:30	1. FSV Mainz 05	-	FC Schalke 04	0:3 (0:2)	
	14:30	Energie Cottbus	-	VfL Wolfsburg	3:2 (1:0)	
	14:30	VfL Bochum	-	Hertha BSC	1:3 (1:0)	
	14:30	Arminia Bielefeld	-	Eintracht Frankfurt	2:4 (1:2)	
	14:30	VfB Stuttgart	-	Hannover 96	2:1 (1:0)	
	14:30	1. FC Nürnberg	-	Alemannia Aachen	1:0 (1:0)	
15/04/2007	16:00	Borussia Dortmund	-	Werder Bremen	0:2 (0:2)	
	16:00	Bayern München	-	Bayer Leverkusen	2:1 (1:0)	
1		FC Schalke 04	29	18	5	6	47:27	20	59
2		Werder Bremen	29	17	6	6	64:33	31	57
3		VfB Stuttgart	29	16	7	6	51:34	17	55
4		Bayern München	29	16	5	8	45:33	12	53
5		1. FC Nürnberg	29	10	14	5	39:26	13	44
6		Bayer Leverkusen	29	12	6	11	45:42	3	42
7		Energie Cottbus	29	10	8	11	35:39	-4	38
8		Hertha BSC	29	10	8	11	41:46	-5	38
9		Hamburger SV	29	7	14	8	33:31	2	35
10		VfL Wolfsburg	29	8	11	10	32:35	-3	35
11		Hannover 96	29	9	8	12	35:43	-8	35
12		Eintracht Frankfurt	29	7	13	9	39:50	-11	34
13		VfL Bochum	29	9	6	14	37:46	-9	33
14		Alemannia Aachen	29	9	6	14	43:53	-10	33
15		Borussia Dortmund	29	8	8	13	33:41	-8	32
16		Arminia Bielefeld	29	7	9	13	35:41	-6	30
17		1. FSV Mainz 05	29	7	9	13	26:46	-20	30
18		Bor. Mönchengladbach	29	6	7	16	22:36	-14	25
