14/02/2014	19:30	1. FSV Mainz 05	-	Hannover 96	2:0 (0:0)	
15/02/2014	14:30	Werder Bremen	-	Bor. Mönchengladbach	1:1 (0:1)	
	14:30	1899 Hoffenheim	-	VfB Stuttgart	4:1 (1:0)	
	14:30	Bayern München	-	SC Freiburg	4:0 (3:0)	
	14:30	Eintracht Braunschweig	-	Hamburger SV	4:2 (0:1)	
	14:30	Borussia Dortmund	-	Eintracht Frankfurt	4:0 (2:0)	
	17:30	Bayer Leverkusen	-	FC Schalke 04	1:2 (0:1)	
16/02/2014	14:30	FC Augsburg	-	1. FC Nürnberg	0:1 (0:0)	
	16:30	Hertha BSC	-	VfL Wolfsburg	1:2 (1:0)	
1		Bayern München	21	19	2	0	57:9	48	59
2		Bayer Leverkusen	21	14	1	6	38:22	16	43
3		Borussia Dortmund	21	13	3	5	51:24	27	42
4		FC Schalke 04	21	12	4	5	41:30	11	40
5		VfL Wolfsburg	21	11	3	7	35:25	10	36
6		Bor. Mönchengladbach	21	10	4	7	37:26	11	34
7		1. FSV Mainz 05	21	10	3	8	31:35	-4	33
8		Hertha BSC	21	9	4	8	32:26	6	31
9		FC Augsburg	21	9	4	8	30:30	0	31
10		1899 Hoffenheim	21	6	7	8	44:44	0	25
11		Hannover 96	21	7	3	11	29:37	-8	24
12		Eintracht Frankfurt	21	5	6	10	24:38	-14	21
13		Werder Bremen	21	5	6	10	25:46	-21	21
14		1. FC Nürnberg	21	3	11	7	25:36	-11	20
15		VfB Stuttgart	21	5	4	12	34:45	-11	19
16		SC Freiburg	21	4	6	11	20:40	-20	18
17		Hamburger SV	21	4	4	13	35:51	-16	16
18		Eintracht Braunschweig	21	4	3	14	15:39	-24	15
