19/08/2011	19:30	Bor. Mönchengladbach	-	VfL Wolfsburg	4:1 (3:1)	
20/08/2011	14:30	Borussia Dortmund	-	1. FC Nürnberg	2:0 (0:0)	
	14:30	Bayern München	-	Hamburger SV	5:0 (3:0)	
	14:30	Werder Bremen	-	SC Freiburg	5:3 (2:1)	
	14:30	VfB Stuttgart	-	Bayer Leverkusen	0:1 (0:1)	
	14:30	FC Augsburg	-	1899 Hoffenheim	0:2 (0:1)	
	17:30	1. FC Köln	-	1. FC Kaiserslautern	1:1 (1:1)	
21/08/2011	14:30	1. FSV Mainz 05	-	FC Schalke 04	2:4 (2:0)	
	16:30	Hannover 96	-	Hertha BSC	1:1 (1:0)	
1		Bor. Mönchengladbach	3	2	1	0	6:2	4	7
2		Hannover 96	3	2	1	0	5:3	2	7
3		Bayern München	3	2	0	1	6:1	5	6
4		FC Schalke 04	3	2	0	1	9:6	3	6
5		Werder Bremen	3	2	0	1	7:4	3	6
6		Borussia Dortmund	3	2	0	1	5:2	3	6
7		1899 Hoffenheim	3	2	0	1	4:2	2	6
8		1. FSV Mainz 05	3	2	0	1	6:5	1	6
9		Bayer Leverkusen	3	2	0	1	2:2	0	6
10		VfB Stuttgart	3	1	1	1	4:2	2	4
11		VfL Wolfsburg	3	1	0	2	4:5	-1	3
12		1. FC Nürnberg	3	1	0	2	2:4	-2	3
13		Hertha BSC	3	0	2	1	3:4	-1	2
14		FC Augsburg	3	0	2	1	3:5	-2	2
15		1. FC Kaiserslautern	3	0	2	1	2:4	-2	2
16		SC Freiburg	3	0	1	2	6:9	-3	1
17		Hamburger SV	3	0	1	2	3:10	-7	1
18		1. FC Köln	3	0	1	2	2:9	-7	1
