13/02/2009	19:30	1899 Hoffenheim	-	Bayer Leverkusen	1:4 (1:3)	
14/02/2009	14:30	Hertha BSC	-	Bayern München	2:1 (1:0)	
	14:30	VfL Bochum	-	FC Schalke 04	2:1 (1:1)	
	14:30	Eintracht Frankfurt	-	VfL Wolfsburg	0:2 (0:1)	
	14:30	Hannover 96	-	VfB Stuttgart	3:3 (2:2)	
	14:30	1. FC Köln	-	Karlsruher SC	0:0 (0:0)	
	14:30	Werder Bremen	-	Bor. Mönchengladbach	1:1 (0:0)	
15/02/2009	16:00	Borussia Dortmund	-	Energie Cottbus	1:1 (1:1)	
	16:00	Hamburger SV	-	Arminia Bielefeld	2:0 (1:0)	
1		Hertha BSC	20	12	4	4	32:23	9	40
2		1899 Hoffenheim	20	12	3	5	46:28	18	39
3		Hamburger SV	20	12	3	5	31:27	4	39
4		Bayern München	20	11	5	4	43:28	15	38
5		Bayer Leverkusen	20	11	3	6	43:27	16	36
6		VfL Wolfsburg	20	9	6	5	40:26	14	33
7		VfB Stuttgart	20	9	5	6	35:28	7	32
8		Borussia Dortmund	20	7	10	3	30:24	6	31
9		FC Schalke 04	20	8	6	6	26:19	7	30
10		Werder Bremen	20	7	6	7	41:32	9	27
11		1. FC Köln	20	7	4	9	22:28	-6	25
12		Hannover 96	20	5	6	9	25:38	-13	21
13		Eintracht Frankfurt	20	5	5	10	26:35	-9	20
14		Arminia Bielefeld	20	3	9	8	18:31	-13	18
15		VfL Bochum	20	3	8	9	23:33	-10	17
16		Energie Cottbus	20	4	5	11	16:33	-17	17
17		Karlsruher SC	20	5	2	13	18:36	-18	17
18		Bor. Mönchengladbach	20	3	4	13	20:39	-19	13
