10/11/1979	13:30	SV Bayer 04 Leverkusen	-	VfB Stuttgart	1:3 (1:3)	
	14:30	Hamburger SV	-	Borussia Dortmund	4:0 (1:0)	
	14:30	Eintracht Braunschweig	-	VfL Bochum	3:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	Eintracht Frankfurt	0:1 (0:0)	
	14:30	MSV Duisburg	-	1. FC Köln	0:2 (0:1)	
	14:30	Hertha BSC	-	Werder Bremen	0:0 (0:0)	
	14:30	Bayern München	-	Bayer 05 Uerdingen	3:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	TSV 1860 München	1:1 (1:0)	
	14:30	FC Schalke 04	-	Fortuna Düsseldorf	2:2 (0:1)	
1		Hamburger SV	12	7	3	2	27:11	16	17:7
2		Borussia Dortmund	12	8	1	3	24:17	7	17:7
3		Eintracht Frankfurt	12	8	0	4	25:14	11	16:8
4		Bayern München	12	6	3	3	22:13	9	15:9
5		FC Schalke 04	12	5	4	3	22:14	8	14:10
6		1. FC Köln	12	5	4	3	26:20	6	14:10
7		Bor. Mönchengladbach	12	5	4	3	24:19	5	14:10
8		VfB Stuttgart	12	6	2	4	22:19	3	14:10
9		1. FC Kaiserslautern	12	4	3	5	19:15	4	11:13
10		VfL Bochum	12	4	3	5	14:14	0	11:13
11		Fortuna Düsseldorf	12	4	3	5	27:28	-1	11:13
12		SV Bayer 04 Leverkusen	12	3	5	4	15:23	-8	11:13
13		Bayer 05 Uerdingen	12	4	2	6	12:19	-7	10:14
14		MSV Duisburg	12	4	2	6	14:24	-10	10:14
15		Werder Bremen	12	3	3	6	13:24	-11	9:15
16		TSV 1860 München	12	2	4	6	10:19	-9	8:16
17		Hertha BSC	12	2	4	6	10:20	-10	8:16
18		Eintracht Braunschweig	12	2	2	8	11:24	-13	6:18
