07/03/1987	14:30	FC Schalke 04	-	1. FC Nürnberg	2:4 (0:2)	
01/05/1987	14:30	Borussia Dortmund	-	1. FC Köln	1:1 (0:0)	
	14:30	Blau-Weiß 90 Berlin	-	Fortuna Düsseldorf	1:2 (1:2)	
02/05/1987	14:30	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	1:2 (0:0)	
	14:30	Bayer Leverkusen	-	VfL Bochum	2:1 (0:0)	
	14:30	Waldhof Mannheim	-	Werder Bremen	1:0 (1:0)	
	14:30	FC 08 Homburg	-	Bor. Mönchengladbach	0:2 (0:2)	
	14:30	VfB Stuttgart	-	Hamburger SV	1:1 (0:0)	
12/05/1987	14:30	Bayern München	-	Eintracht Frankfurt	2:1 (1:0)	
1		Bayern München	27	16	10	1	54:26	28	42:12
2		Hamburger SV	27	15	7	5	48:27	21	37:17
3		VfB Stuttgart	27	13	6	8	48:27	21	32:22
4		Bayer Leverkusen	27	14	4	9	44:29	15	32:22
5		1. FC Kaiserslautern	27	12	7	8	48:37	11	31:23
6		Werder Bremen	27	13	5	9	49:49	0	31:23
7		Borussia Dortmund	27	10	10	7	54:35	19	30:24
8		1. FC Köln	27	12	6	9	42:39	3	30:24
9		Bor. Mönchengladbach	27	11	7	9	51:38	13	29:25
10		Bayer 05 Uerdingen	27	10	8	9	42:39	3	28:26
11		1. FC Nürnberg	27	10	8	9	50:49	1	28:26
12		FC Schalke 04	27	9	7	11	41:46	-5	25:29
13		VfL Bochum	27	6	12	9	34:31	3	24:30
14		Waldhof Mannheim	27	8	8	11	43:51	-8	24:30
15		Eintracht Frankfurt	27	5	9	13	32:42	-10	19:35
16		Fortuna Düsseldorf	27	6	4	17	34:75	-41	16:38
17		FC 08 Homburg	27	4	7	16	22:59	-37	15:39
18		Blau-Weiß 90 Berlin	27	2	9	16	25:62	-37	13:41
