30/08/1991	19:00	FC Schalke 04	-	Bor. Mönchengladbach	3:1 (2:0)	
	19:00	Fortuna Düsseldorf	-	SG Wattenscheid 09	4:3 (1:1)	
	19:00	Werder Bremen	-	MSV Duisburg	5:1 (3:1)	
31/08/1991	14:30	VfL Bochum	-	Borussia Dortmund	0:0 (0:0)	
	14:30	Dynamo Dresden	-	VfB Stuttgart	1:0 (1:0)	
	14:30	Hansa Rostock	-	Bayer Leverkusen	2:2 (1:1)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	2:1 (0:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Nürnberg	3:0 (1:0)	
	14:30	1. FC Köln	-	Bayern München	1:1 (0:1)	
	14:30	Stuttgarter Kickers	-	Karlsruher SC	1:1 (1:1)	
1		Hansa Rostock	7	4	2	1	15:8	7	10:4
2		Eintracht Frankfurt	7	4	1	2	14:7	7	9:5
3		VfB Stuttgart	7	4	1	2	9:3	6	9:5
4		1. FC Kaiserslautern	7	3	3	1	10:7	3	9:5
5		Hamburger SV	7	3	3	1	8:7	1	9:5
6		Bayer Leverkusen	7	3	3	1	6:6	0	9:5
7		Werder Bremen	7	2	4	1	12:7	5	8:6
8		MSV Duisburg	7	3	2	2	10:9	1	8:6
9		Bayern München	7	3	2	2	9:8	1	8:6
10		Borussia Dortmund	7	3	2	2	14:14	0	8:6
11		1. FC Nürnberg	7	3	1	3	11:10	1	7:7
12		FC Schalke 04	7	3	1	3	11:12	-1	7:7
13		Stuttgarter Kickers	7	2	2	3	10:7	3	6:8
14		SG Wattenscheid 09	7	1	4	2	9:10	-1	6:8
15		Karlsruher SC	7	1	4	2	8:11	-3	6:8
16		1. FC Köln	7	0	6	1	6:10	-4	6:8
17		VfL Bochum	7	1	3	3	8:11	-3	5:9
18		Dynamo Dresden	7	2	1	4	4:11	-7	5:9
19		Bor. Mönchengladbach	7	1	1	5	5:11	-6	3:11
20		Fortuna Düsseldorf	7	1	0	6	8:18	-10	2:12
