12/03/1977	14:30	VfL Bochum	-	Werder Bremen	0:2 (0:1)	
	14:30	Hertha BSC	-	1. FC Kaiserslautern	2:0 (2:0)	
	14:30	MSV Duisburg	-	Rot-Weiss Essen	4:0 (1:0)	
	14:30	Karlsruher SC	-	Fortuna Düsseldorf	1:1 (0:1)	
	14:30	Bayern München	-	Borussia Dortmund	1:2 (1:1)	
	14:30	FC Schalke 04	-	1. FC Köln	1:1 (1:1)	
	14:30	Hamburger SV	-	TeBe Berlin	2:1 (0:0)	
	14:30	1. FC Saarbrücken	-	Eintracht Braunschweig	1:2 (0:1)	
	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:3 (0:1)	
1		Eintracht Braunschweig	25	12	9	4	39:29	10	33:17
2		Bor. Mönchengladbach	25	13	6	6	43:26	17	32:18
3		FC Schalke 04	25	12	6	7	55:43	12	30:20
4		MSV Duisburg	25	10	9	6	49:32	17	29:21
5		Eintracht Frankfurt	25	11	5	9	55:44	11	27:23
6		1. FC Köln	25	11	5	9	54:45	9	27:23
7		Bayern München	25	10	7	8	56:49	7	27:23
8		Hamburger SV	25	10	7	8	45:44	1	27:23
9		Borussia Dortmund	25	9	8	8	53:45	8	26:24
10		Hertha BSC	25	10	6	9	41:34	7	26:24
11		Werder Bremen	25	10	6	9	41:41	0	26:24
12		Fortuna Düsseldorf	25	8	9	8	37:36	1	25:25
13		VfL Bochum	25	9	6	10	37:39	-2	24:26
14		1. FC Kaiserslautern	25	9	4	12	35:35	0	22:28
15		Karlsruher SC	25	6	9	10	37:47	-10	21:29
16		Rot-Weiss Essen	25	5	7	13	34:67	-33	17:33
17		1. FC Saarbrücken	25	4	8	13	23:42	-19	16:34
18		TeBe Berlin	25	4	7	14	35:71	-36	15:35
