28/08/2009	19:30	Bor. Mönchengladbach	-	1. FSV Mainz 05	2:0 (1:0)	
29/08/2009	14:30	VfB Stuttgart	-	1. FC Nürnberg	0:0 (0:0)	
	14:30	FC Schalke 04	-	SC Freiburg	0:1 (0:1)	
	14:30	Bayer Leverkusen	-	VfL Bochum	2:1 (1:1)	
	14:30	Hannover 96	-	1899 Hoffenheim	0:1 (0:1)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	1:1 (0:0)	
	17:30	Bayern München	-	VfL Wolfsburg	3:0 (1:0)	
30/08/2009	14:30	Hertha BSC	-	Werder Bremen	2:3 (0:0)	
	16:30	Hamburger SV	-	1. FC Köln	3:1 (1:0)	
1		Hamburger SV	4	3	1	0	12:5	7	10
2		Bayer Leverkusen	4	3	1	0	10:3	7	10
3		Werder Bremen	4	2	1	1	9:6	3	7
4		FC Schalke 04	4	2	1	1	5:2	3	7
5		Bor. Mönchengladbach	4	2	1	1	7:7	0	7
6		Eintracht Frankfurt	4	1	3	0	5:4	1	6
7		VfL Wolfsburg	4	2	0	2	7:8	-1	6
8		Bayern München	4	1	2	1	6:4	2	5
9		VfB Stuttgart	4	1	2	1	5:5	0	5
10		1899 Hoffenheim	4	1	2	1	2:2	0	5
11		1. FSV Mainz 05	4	1	2	1	5:6	-1	5
12		Borussia Dortmund	4	1	2	1	4:6	-2	5
13		Hannover 96	4	1	1	2	3:3	0	4
14		VfL Bochum	4	1	1	2	5:8	-3	4
15		SC Freiburg	4	1	1	2	4:10	-6	4
16		Hertha BSC	4	1	0	3	4:6	-2	3
17		1. FC Nürnberg	4	0	2	2	2:5	-3	2
18		1. FC Köln	4	0	1	3	2:7	-5	1
