11/09/1981	19:00	1. FC Kaiserslautern	-	Arminia Bielefeld	4:0 (1:0)	
	19:00	Werder Bremen	-	VfL Bochum	3:1 (2:0)	
	19:00	1. FC Köln	-	MSV Duisburg	3:0 (2:0)	
12/09/1981	14:30	1. FC Nürnberg	-	VfB Stuttgart	0:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Bayern München	3:1 (1:1)	
	14:30	Karlsruher SC	-	SV Bayer 04 Leverkusen	1:2 (0:1)	
	14:30	Fortuna Düsseldorf	-	SV Darmstadt 98	2:2 (0:1)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	3:2 (1:2)	
	14:30	Borussia Dortmund	-	Bor. Mönchengladbach	2:3 (0:3)	
1		Bayern München	6	5	0	1	18:9	9	10:2
2		Hamburger SV	6	3	2	1	15:9	6	8:4
3		VfL Bochum	6	4	0	2	12:8	4	8:4
4		1. FC Köln	6	4	0	2	11:7	4	8:4
5		Werder Bremen	6	3	2	1	10:7	3	8:4
6		Bor. Mönchengladbach	6	3	2	1	12:10	2	8:4
7		1. FC Kaiserslautern	6	2	3	1	13:10	3	7:5
8		Eintracht Frankfurt	6	3	1	2	12:10	2	7:5
9		VfB Stuttgart	6	3	1	2	9:7	2	7:5
10		SV Bayer 04 Leverkusen	6	2	2	2	8:13	-5	6:6
11		SV Darmstadt 98	6	1	3	2	9:9	0	5:7
12		Borussia Dortmund	6	2	1	3	8:9	-1	5:7
13		MSV Duisburg	6	2	1	3	9:11	-2	5:7
14		Eintracht Braunschweig	6	2	0	4	8:11	-3	4:8
15		Karlsruher SC	6	1	2	3	7:12	-5	4:8
16		Arminia Bielefeld	6	1	2	3	5:10	-5	4:8
17		Fortuna Düsseldorf	6	0	3	3	7:11	-4	3:9
18		1. FC Nürnberg	6	0	1	5	4:14	-10	1:11
