15/04/2017	14:30	1899 Hoffenheim	-	Bor. Mönchengladbach	5:3 (2:2)	
	14:30	1. FSV Mainz 05	-	Hertha BSC	1:0 (1:0)	
	14:30	FC Augsburg	-	1. FC Köln	2:1 (2:0)	
	14:30	VfL Wolfsburg	-	FC Ingolstadt 04	3:0 (1:0)	
	14:30	Borussia Dortmund	-	Eintracht Frankfurt	3:1 (2:1)	
	14:30	RB Leipzig	-	SC Freiburg	4:0 (2:0)	
	17:30	Bayer Leverkusen	-	Bayern München	0:0 (0:0)	
16/04/2017	14:30	Werder Bremen	-	Hamburger SV	2:1 (1:1)	
	16:30	SV Darmstadt 98	-	FC Schalke 04	2:1 (1:0)	
1		Bayern München	29	21	6	2	71:15	56	69
2		RB Leipzig	29	19	4	6	55:30	25	61
3		1899 Hoffenheim	29	14	12	3	56:31	25	54
4		Borussia Dortmund	29	15	8	6	62:33	29	53
5		Hertha BSC	29	13	4	12	37:35	2	43
6		SC Freiburg	29	12	5	12	36:51	-15	41
7		1. FC Köln	29	10	10	9	42:36	6	40
8		Werder Bremen	29	11	6	12	46:49	-3	39
9		Bor. Mönchengladbach	29	11	6	12	37:41	-4	39
10		Eintracht Frankfurt	29	10	8	11	29:33	-4	38
11		FC Schalke 04	29	10	7	12	38:34	4	37
12		Bayer Leverkusen	29	10	6	13	42:44	-2	36
13		VfL Wolfsburg	29	9	6	14	30:42	-12	33
14		Hamburger SV	29	9	6	14	29:53	-24	33
15		1. FSV Mainz 05	29	9	5	15	37:47	-10	32
16		FC Augsburg	29	8	8	13	28:46	-18	32
17		FC Ingolstadt 04	29	8	4	17	31:50	-19	28
18		SV Darmstadt 98	29	5	3	21	21:57	-36	18
