08/04/1978	14:30	VfB Stuttgart	-	Fortuna Düsseldorf	1:1 (0:0)	
	14:30	VfL Bochum	-	FC St. Pauli	4:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	FC Schalke 04	2:1 (1:0)	
	14:30	Hertha BSC	-	1. FC Saarbrücken	1:1 (0:0)	
	14:30	MSV Duisburg	-	Eintracht Braunschweig	3:1 (1:1)	
	14:30	TSV 1860 München	-	Bayern München	1:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Werder Bremen	0:2 (0:1)	
	14:30	1. FC Kaiserslautern	-	1. FC Köln	0:2 (0:0)	
	14:30	Hamburger SV	-	Borussia Dortmund	4:1 (2:0)	
1		1. FC Köln	32	20	4	8	79:40	39	44:20
2		Bor. Mönchengladbach	32	18	8	6	68:42	26	44:20
3		Hertha BSC	32	14	10	8	56:44	12	38:26
4		VfB Stuttgart	32	16	5	11	55:38	17	37:27
5		Fortuna Düsseldorf	32	14	9	9	45:33	12	37:27
6		Eintracht Frankfurt	32	15	4	13	56:50	6	34:30
7		Hamburger SV	32	14	6	12	57:58	-1	34:30
8		1. FC Kaiserslautern	32	15	4	13	56:58	-2	34:30
9		MSV Duisburg	32	13	7	12	59:58	1	33:31
10		FC Schalke 04	32	13	6	13	45:51	-6	32:32
11		Borussia Dortmund	32	13	5	14	52:56	-4	31:33
12		Bayern München	32	10	10	12	60:58	2	30:34
13		Eintracht Braunschweig	32	13	4	15	41:50	-9	30:34
14		VfL Bochum	32	10	9	13	44:45	-1	29:35
15		Werder Bremen	32	12	5	15	43:52	-9	29:35
16		1. FC Saarbrücken	32	6	10	16	38:66	-28	22:42
17		TSV 1860 München	32	6	8	18	38:58	-20	20:44
18		FC St. Pauli	32	6	6	20	43:78	-35	18:46
