27/08/1965	15:00	Meidericher SV	-	FC Schalke 04	5:1 (2:0)	
28/08/1965	15:00	Tasmania 1900 Berlin	-	Borussia Dortmund	0:2 (0:1)	
	15:00	Karlsruher SC	-	Bor. Mönchengladbach	3:3 (1:2)	
	15:00	Borussia Neunkirchen	-	Hamburger SV	1:1 (0:1)	
	15:00	Werder Bremen	-	1. FC Kaiserslautern	4:1 (2:0)	
	15:00	1. FC Köln	-	VfB Stuttgart	3:1 (0:0)	
	15:00	Eintracht Braunschweig	-	Bayern München	2:4 (0:2)	
	15:00	TSV 1860 München	-	Hannover 96	5:0 (1:0)	
03/09/1965	15:00	Frankfurter SG Eintracht	-	1. FC Nürnberg	1:2 (1:1)	
1		TSV 1860 München	3	3	0	0	10:1	9	6:0
2		Bor. Mönchengladbach	3	1	2	0	9:4	5	4:2
3		Bayern München	3	2	0	1	6:3	3	4:2
		Werder Bremen	3	2	0	1	6:3	3	4:2
5		VfB Stuttgart	3	2	0	1	4:3	1	4:2
6		Borussia Dortmund	3	2	0	1	3:4	-1	4:2
7		Hannover 96	3	2	0	1	3:6	-3	4:2
8		Meidericher SV	3	1	1	1	7:5	2	3:3
9		Hamburger SV	3	1	1	1	3:4	-1	3:3
10		1. FC Kaiserslautern	3	1	1	1	6:8	-2	3:3
11		Eintracht Braunschweig	3	1	0	2	7:6	1	2:4
12		1. FC Köln	3	1	0	2	5:5	0	2:4
13		Frankfurter SG Eintracht	3	1	0	2	3:4	-1	2:4
14		Borussia Neunkirchen	3	0	2	1	2:3	-1	2:4
15		Karlsruher SC	3	0	2	1	3:5	-2	2:4
16		1. FC Nürnberg	3	1	0	2	3:6	-3	2:4
17		Tasmania 1900 Berlin	3	1	0	2	2:7	-5	2:4
18		FC Schalke 04	3	0	1	2	1:6	-5	1:5
