07/12/1990	19:00	Borussia Dortmund	-	Bayer Leverkusen	1:1 (1:1)	
	19:00	1. FC Köln	-	Karlsruher SC	0:0 (0:0)	
	19:00	Bor. Mönchengladbach	-	1. FC Kaiserslautern	2:2 (1:1)	
08/12/1990	14:30	Werder Bremen	-	Fortuna Düsseldorf	3:1 (0:0)	
	14:30	Bayern München	-	1. FC Nürnberg	1:0 (1:0)	
	14:30	Hertha BSC	-	Bayer 05 Uerdingen	0:0 (0:0)	
	14:30	Eintracht Frankfurt	-	FC St. Pauli	1:1 (0:0)	
	14:30	Hamburger SV	-	VfB Stuttgart	2:0 (0:0)	
	14:30	SG Wattenscheid 09	-	VfL Bochum	0:4 (0:1)	
1		Bayern München	16	9	4	3	38:18	20	22:10
2		1. FC Kaiserslautern	16	9	4	3	32:22	10	22:10
3		Werder Bremen	16	9	4	3	22:12	10	22:10
4		Eintracht Frankfurt	16	7	6	3	25:13	12	20:12
5		1. FC Köln	16	7	4	5	23:12	11	18:14
6		Hamburger SV	16	8	2	6	23:18	5	18:14
7		Bayer Leverkusen	16	5	8	3	22:19	3	18:14
8		Borussia Dortmund	16	6	6	4	19:20	-1	18:14
9		VfL Bochum	16	5	6	5	23:21	2	16:16
10		SG Wattenscheid 09	16	6	4	6	21:26	-5	16:16
11		Fortuna Düsseldorf	16	4	7	5	16:22	-6	15:17
12		Bor. Mönchengladbach	16	3	8	5	20:25	-5	14:18
13		Karlsruher SC	16	4	5	7	22:29	-7	13:19
14		FC St. Pauli	16	2	9	5	16:24	-8	13:19
15		VfB Stuttgart	16	4	4	8	20:26	-6	12:20
16		Bayer 05 Uerdingen	16	3	6	7	20:30	-10	12:20
17		1. FC Nürnberg	16	3	4	9	18:30	-12	10:22
18		Hertha BSC	16	2	5	9	14:27	-13	9:23
