12/08/1977	19:00	Werder Bremen	-	Fortuna Düsseldorf	2:1 (1:0)	
	19:00	FC Schalke 04	-	Eintracht Frankfurt	3:2 (2:0)	
13/08/1977	14:30	Hamburger SV	-	TSV 1860 München	3:0 (2:0)	
	14:30	1. FC Saarbrücken	-	1. FC Kaiserslautern	3:3 (1:1)	
	14:30	Eintracht Braunschweig	-	VfB Stuttgart	3:1 (1:0)	
	14:30	Bayern München	-	FC St. Pauli	4:2 (3:2)	
	14:30	Bor. Mönchengladbach	-	Hertha BSC	2:1 (1:1)	
	14:30	1. FC Köln	-	VfL Bochum	2:1 (2:1)	
27/09/1977	19:00	Borussia Dortmund	-	MSV Duisburg	2:1 (1:0)	
1		Bayern München	2	1	1	0	7:5	2	3:1
2		1. FC Kaiserslautern	2	1	1	0	5:4	1	3:1
3		FC Schalke 04	2	1	1	0	3:2	1	3:1
4		Bor. Mönchengladbach	2	1	1	0	2:1	1	3:1
5		Eintracht Frankfurt	2	1	0	1	6:3	3	2:2
		Fortuna Düsseldorf	2	1	0	1	6:3	3	2:2
7		MSV Duisburg	2	1	0	1	6:4	2	2:2
8		Eintracht Braunschweig	2	1	0	1	4:3	1	2:2
		Hertha BSC	2	1	0	1	4:3	1	2:2
10		FC St. Pauli	2	1	0	1	5:5	0	2:2
		Hamburger SV	2	1	0	1	5:5	0	2:2
12		Borussia Dortmund	2	1	0	1	3:4	-1	2:2
		Werder Bremen	2	1	0	1	3:4	-1	2:2
14		1. FC Köln	2	1	0	1	3:6	-3	2:2
15		VfL Bochum	2	0	1	1	1:2	-1	1:3
16		VfB Stuttgart	2	0	1	1	4:6	-2	1:3
17		TSV 1860 München	2	0	1	1	0:3	-3	1:3
18		1. FC Saarbrücken	2	0	1	1	3:7	-4	1:3
