19/10/1990	19:00	FC St. Pauli	-	VfL Bochum	3:3 (1:2)	
	19:00	Bayer Leverkusen	-	Werder Bremen	0:0 (0:0)	
	19:00	SG Wattenscheid 09	-	Borussia Dortmund	1:1 (0:0)	
20/10/1990	14:30	1. FC Nürnberg	-	1. FC Köln	0:4 (0:2)	
	14:30	Bayern München	-	Hamburger SV	6:1 (3:1)	
	14:30	Hertha BSC	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	Karlsruher SC	-	1. FC Kaiserslautern	4:2 (4:2)	
	14:30	VfB Stuttgart	-	Fortuna Düsseldorf	1:1 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Bor. Mönchengladbach	1:1 (1:1)	
1		Bayern München	11	6	3	2	24:14	10	15:7
2		1. FC Kaiserslautern	11	7	1	3	26:19	7	15:7
3		Eintracht Frankfurt	11	5	4	2	15:6	9	14:8
4		Werder Bremen	11	5	4	2	15:10	5	14:8
5		1. FC Köln	11	5	3	3	16:6	10	13:9
6		SG Wattenscheid 09	11	5	3	3	16:11	5	13:9
7		Bayer Leverkusen	11	4	5	2	15:12	3	13:9
8		VfL Bochum	11	4	4	3	16:15	1	12:10
9		FC St. Pauli	11	2	7	2	14:17	-3	11:11
10		Borussia Dortmund	11	3	5	3	9:13	-4	11:11
11		Bayer 05 Uerdingen	11	3	4	4	18:20	-2	10:12
12		VfB Stuttgart	11	3	3	5	16:18	-2	9:13
13		Hamburger SV	11	4	1	6	12:17	-5	9:13
14		Bor. Mönchengladbach	11	2	5	4	12:18	-6	9:13
15		Fortuna Düsseldorf	11	2	5	4	8:16	-8	9:13
16		1. FC Nürnberg	11	2	4	5	15:19	-4	8:14
17		Karlsruher SC	11	2	4	5	14:18	-4	8:14
18		Hertha BSC	11	1	3	7	8:20	-12	5:17
