03/04/2004	14:30	TSV 1860 München	-	Hannover 96	0:2 (0:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	2:0 (2:0)	
	14:30	VfL Wolfsburg	-	VfB Stuttgart	1:5 (1:3)	
	14:30	Hertha BSC	-	Hansa Rostock	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	Bayer Leverkusen	0:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Bayern München	0:2 (0:0)	
	14:30	FC Schalke 04	-	Hamburger SV	4:1 (3:1)	
04/04/2004	16:30	Werder Bremen	-	SC Freiburg	1:1 (1:1)	
	16:30	Borussia Dortmund	-	VfL Bochum	4:1 (3:1)	
1		Werder Bremen	27	19	6	2	66:28	38	63
2		Bayern München	27	16	8	3	61:29	32	56
3		VfB Stuttgart	27	14	9	4	42:17	25	51
4		Bayer Leverkusen	27	13	7	7	50:34	16	46
5		FC Schalke 04	27	11	10	6	37:30	7	43
6		Borussia Dortmund	27	12	6	9	45:36	9	42
7		VfL Bochum	27	11	9	7	42:33	9	42
8		Hamburger SV	27	10	6	11	37:47	-10	36
9		Hansa Rostock	27	9	8	10	42:39	3	35
10		SC Freiburg	27	9	7	11	38:53	-15	34
11		VfL Wolfsburg	27	10	1	16	46:56	-10	31
12		TSV 1860 München	27	8	6	13	28:40	-12	30
13		Hannover 96	27	7	8	12	43:55	-12	29
14		Bor. Mönchengladbach	27	7	7	13	29:39	-10	28
15		1. FC Kaiserslautern	27	9	4	14	29:42	-13	28
16		Eintracht Frankfurt	27	7	5	15	28:41	-13	26
17		Hertha BSC	27	5	10	12	27:51	-24	25
18		1. FC Köln	27	5	5	17	23:43	-20	20
