20/08/1985	19:00	Fortuna Düsseldorf	-	Eintracht Frankfurt	0:1 (0:0)	
	19:00	Waldhof Mannheim	-	VfL Bochum	4:1 (2:0)	
21/08/1985	19:00	1. FC Nürnberg	-	1. FC Kaiserslautern	3:1 (0:0)	
	19:00	1. FC Köln	-	Borussia Dortmund	2:0 (2:0)	
	19:00	1. FC Saarbrücken	-	Werder Bremen	1:1 (0:1)	
	19:00	Hannover 96	-	Bor. Mönchengladbach	2:3 (0:2)	
	19:00	FC Schalke 04	-	Bayern München	0:1 (0:0)	
	19:00	Bayer 05 Uerdingen	-	VfB Stuttgart	1:4 (1:2)	
08/10/1985	19:00	Hamburger SV	-	Bayer Leverkusen	1:3 (0:2)	
1		Werder Bremen	3	2	1	0	10:3	7	5:1
2		Bor. Mönchengladbach	3	2	1	0	7:2	5	5:1
3		Bayer Leverkusen	3	2	1	0	6:2	4	5:1
4		Bayern München	3	2	0	1	5:2	3	4:2
5		Waldhof Mannheim	3	2	0	1	7:5	2	4:2
6		Eintracht Frankfurt	3	1	2	0	3:2	1	4:2
7		VfL Bochum	3	2	0	1	7:7	0	4:2
8		Hamburger SV	3	1	1	1	6:5	1	3:3
9		1. FC Nürnberg	3	1	1	1	4:3	1	3:3
10		1. FC Köln	3	1	1	1	3:2	1	3:3
11		VfB Stuttgart	3	1	1	1	5:5	0	3:3
12		Fortuna Düsseldorf	3	1	0	2	7:7	0	2:4
13		1. FC Saarbrücken	3	0	2	1	2:4	-2	2:4
		Borussia Dortmund	3	0	2	1	2:4	-2	2:4
15		1. FC Kaiserslautern	3	1	0	2	3:7	-4	2:4
16		Bayer 05 Uerdingen	3	1	0	2	2:6	-4	2:4
17		Hannover 96	3	0	1	2	5:12	-7	1:5
18		FC Schalke 04	3	0	0	3	0:6	-6	0:6
