03/11/2000	19:15	Bayer Leverkusen	-	Eintracht Frankfurt	1:0 (0:0)	
04/11/2000	14:30	1. FC Kaiserslautern	-	FC Schalke 04	3:2 (0:1)	
	14:30	VfB Stuttgart	-	Hansa Rostock	1:0 (1:0)	
	14:30	Hertha BSC	-	Werder Bremen	4:1 (2:0)	
	14:30	Hamburger SV	-	SC Freiburg	5:0 (4:0)	
	14:30	VfL Bochum	-	TSV 1860 München	1:1 (0:0)	
	19:15	Bayern München	-	Borussia Dortmund	6:2 (3:1)	
05/11/2000	16:30	SpVgg Unterhaching	-	1. FC Köln	0:0 (0:0)	
	16:30	VfL Wolfsburg	-	Energie Cottbus	1:1 (0:1)	
1		Hertha BSC	11	8	0	3	28:15	13	24
2		Bayern München	11	7	1	3	26:12	14	22
3		1. FC Kaiserslautern	11	6	2	3	16:11	5	20
4		Bayer Leverkusen	11	5	4	2	14:11	3	19
5		FC Schalke 04	11	5	3	3	22:11	11	18
6		Hamburger SV	11	5	3	3	27:19	8	18
7		VfL Wolfsburg	11	4	4	3	25:16	9	16
8		Borussia Dortmund	11	5	1	5	17:22	-5	16
9		Eintracht Frankfurt	11	4	2	5	14:15	-1	14
10		Hansa Rostock	11	4	2	5	7:15	-8	14
11		VfB Stuttgart	11	3	4	4	17:20	-3	13
12		TSV 1860 München	11	3	4	4	13:17	-4	13
13		SC Freiburg	11	3	3	5	13:16	-3	12
14		1. FC Köln	11	3	3	5	15:21	-6	12
15		Energie Cottbus	11	3	2	6	12:21	-9	11
16		VfL Bochum	11	3	2	6	9:20	-11	11
17		Werder Bremen	11	2	4	5	14:19	-5	10
18		SpVgg Unterhaching	11	2	4	5	11:19	-8	10
