28/09/1990	19:00	Werder Bremen	-	Bayern München	1:0 (0:0)	
	19:00	1. FC Kaiserslautern	-	Bayer Leverkusen	2:1 (1:0)	
	19:00	Bor. Mönchengladbach	-	Hertha BSC	2:0 (2:0)	
29/09/1990	14:30	Fortuna Düsseldorf	-	Bayer 05 Uerdingen	0:2 (0:1)	
	14:30	Karlsruher SC	-	FC St. Pauli	1:1 (0:0)	
	14:30	VfB Stuttgart	-	SG Wattenscheid 09	1:4 (1:0)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	0:1 (0:1)	
	14:30	1. FC Köln	-	Borussia Dortmund	0:1 (0:1)	
	14:30	VfL Bochum	-	1. FC Nürnberg	0:0 (0:0)	
1		1. FC Kaiserslautern	8	6	1	1	22:14	8	13:3
2		Eintracht Frankfurt	8	4	4	0	12:3	9	12:4
3		Bayern München	8	4	3	1	14:8	6	11:5
4		Bayer Leverkusen	8	4	3	1	13:8	5	11:5
5		Werder Bremen	8	3	3	2	8:5	3	9:7
6		VfL Bochum	8	3	3	2	9:7	2	9:7
7		Borussia Dortmund	8	3	3	2	6:8	-2	9:7
8		1. FC Nürnberg	8	2	4	2	13:10	3	8:8
9		SG Wattenscheid 09	8	3	2	3	11:9	2	8:8
10		1. FC Köln	8	3	2	3	8:6	2	8:8
11		VfB Stuttgart	8	3	1	4	13:13	0	7:9
12		Bayer 05 Uerdingen	8	2	3	3	10:14	-4	7:9
		FC St. Pauli	8	1	5	2	10:14	-4	7:9
14		Hamburger SV	8	3	0	5	8:10	-2	6:10
15		Bor. Mönchengladbach	8	1	4	3	8:13	-5	6:10
16		Fortuna Düsseldorf	8	2	2	4	6:14	-8	6:10
17		Karlsruher SC	8	1	3	4	7:11	-4	5:11
18		Hertha BSC	8	0	2	6	7:18	-11	2:14
