04/04/1964	16:00	Hamburger SV	-	1. FC Köln	1:1 (1:0)	
	16:00	Meidericher SV	-	Eintracht Braunschweig	5:1 (3:1)	
	16:00	Preußen Münster	-	1. FC Saarbrücken	2:1 (1:1)	
	16:00	1. FC Kaiserslautern	-	Borussia Dortmund	0:1 (0:1)	
	16:00	Karlsruher SC	-	TSV 1860 München	1:0 (1:0)	
	16:00	Hertha BSC	-	FC Schalke 04	1:0 (1:0)	
	16:00	1. FC Nürnberg	-	VfB Stuttgart	0:0 (0:0)	
	16:00	Frankfurter SG Eintracht	-	Werder Bremen	7:0 (2:0)	
1		1. FC Köln	26	14	10	2	63:34	29	38:14
2		Meidericher SV	26	11	11	4	55:35	20	33:19
3		VfB Stuttgart	26	13	6	7	44:32	12	32:20
4		Frankfurter SG Eintracht	26	13	6	7	56:37	19	32:20
5		Borussia Dortmund	26	13	4	9	66:48	18	30:22
6		Hamburger SV	26	10	8	8	56:48	8	28:24
7		TSV 1860 München	26	9	8	9	54:43	11	26:26
8		FC Schalke 04	26	11	4	11	46:42	4	26:26
9		1. FC Nürnberg	26	10	5	11	42:49	-7	25:27
10		Werder Bremen	26	9	7	10	45:54	-9	25:27
11		Eintracht Braunschweig	26	9	6	11	32:47	-15	24:28
12		1. FC Kaiserslautern	26	9	5	12	41:56	-15	23:29
13		Karlsruher SC	26	8	6	12	39:50	-11	22:30
14		Hertha BSC	26	8	5	13	39:56	-17	21:31
15		Preußen Münster	26	5	9	12	25:42	-17	19:33
16		1. FC Saarbrücken	26	4	4	18	36:66	-30	12:40
