21/09/1990	19:00	SG Wattenscheid 09	-	Hamburger SV	0:1 (0:0)	
22/09/1990	14:30	Bayern München	-	VfL Bochum	2:2 (2:0)	
	14:30	Hertha BSC	-	Werder Bremen	0:0 (0:0)	
	14:30	Borussia Dortmund	-	Bor. Mönchengladbach	1:1 (1:1)	
	14:30	Eintracht Frankfurt	-	1. FC Köln	1:0 (1:0)	
	14:30	FC St. Pauli	-	VfB Stuttgart	2:2 (2:0)	
	14:30	Bayer Leverkusen	-	Karlsruher SC	1:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	3:7 (2:3)	
23/09/1990	17:00	1. FC Nürnberg	-	Fortuna Düsseldorf	3:0 (0:0)	
1		1. FC Kaiserslautern	7	5	1	1	20:13	7	11:3
2		Bayern München	7	4	3	0	14:7	7	11:3
3		Bayer Leverkusen	7	4	3	0	12:6	6	11:3
4		Eintracht Frankfurt	7	3	4	0	11:3	8	10:4
5		1. FC Köln	7	3	2	2	8:5	3	8:6
6		VfL Bochum	7	3	2	2	9:7	2	8:6
7		1. FC Nürnberg	7	2	3	2	13:10	3	7:7
8		VfB Stuttgart	7	3	1	3	12:9	3	7:7
9		Werder Bremen	7	2	3	2	7:5	2	7:7
10		Borussia Dortmund	7	2	3	2	5:8	-3	7:7
11		Hamburger SV	7	3	0	4	8:9	-1	6:8
12		SG Wattenscheid 09	7	2	2	3	7:8	-1	6:8
13		FC St. Pauli	7	1	4	2	9:13	-4	6:8
14		Fortuna Düsseldorf	7	2	2	3	6:12	-6	6:8
15		Bayer 05 Uerdingen	7	1	3	3	8:14	-6	5:9
16		Karlsruher SC	7	1	2	4	6:10	-4	4:10
17		Bor. Mönchengladbach	7	0	4	3	6:13	-7	4:10
18		Hertha BSC	7	0	2	5	7:16	-9	2:12
