23/09/1970	19:00	Eintracht Frankfurt	-	FC Schalke 04	1:0 (1:0)	
	19:00	Rot-Weiss Essen	-	1. FC Köln	2:0 (1:0)	
	19:00	Hamburger SV	-	Bayern München	1:5 (1:3)	
	19:00	Hertha BSC	-	Eintracht Braunschweig	1:0 (1:0)	
	19:00	Hannover 96	-	1. FC Kaiserslautern	2:1 (1:0)	
	19:00	VfB Stuttgart	-	MSV Duisburg	1:0 (0:0)	
	19:00	Arminia Bielefeld	-	Kickers Offenbach	2:0 (1:0)	
30/09/1970	19:00	Bor. Mönchengladbach	-	Rot-Weiß Oberhausen	6:0 (2:0)	
27/10/1970	19:00	Borussia Dortmund	-	Werder Bremen	0:1 (0:1)	
1		Bor. Mönchengladbach	7	4	3	0	19:4	15	11:3
2		Hertha BSC	7	5	1	1	13:7	6	11:3
3		Bayern München	7	3	4	0	12:6	6	10:4
4		Rot-Weiss Essen	7	3	3	1	14:9	5	9:5
5		Eintracht Braunschweig	7	3	2	2	11:7	4	8:6
6		FC Schalke 04	7	3	2	2	11:8	3	8:6
7		VfB Stuttgart	7	3	2	2	9:9	0	8:6
8		Hamburger SV	7	3	2	2	12:13	-1	8:6
9		1. FC Köln	7	2	3	2	10:10	0	7:7
10		Eintracht Frankfurt	7	2	3	2	4:5	-1	7:7
11		Borussia Dortmund	7	2	2	3	7:6	1	6:8
12		Arminia Bielefeld	7	2	2	3	8:10	-2	6:8
13		1. FC Kaiserslautern	7	3	0	4	9:16	-7	6:8
14		MSV Duisburg	7	1	3	3	4:6	-2	5:9
15		Kickers Offenbach	7	2	1	4	7:11	-4	5:9
16		Werder Bremen	7	1	2	4	3:9	-6	4:10
17		Hannover 96	7	1	2	4	5:12	-7	4:10
18		Rot-Weiß Oberhausen	7	0	3	4	7:17	-10	3:11
