19/04/2013	19:30	Bor. Mönchengladbach	-	FC Augsburg	1:0 (1:0)	
20/04/2013	14:30	Hannover 96	-	Bayern München	1:6 (0:3)	
	14:30	Eintracht Frankfurt	-	FC Schalke 04	1:0 (1:0)	
	14:30	Bayer Leverkusen	-	1899 Hoffenheim	5:0 (2:0)	
	14:30	Borussia Dortmund	-	1. FSV Mainz 05	2:0 (1:0)	
	14:30	Hamburger SV	-	Fortuna Düsseldorf	2:1 (2:1)	
	17:30	Werder Bremen	-	VfL Wolfsburg	0:3 (0:2)	
21/04/2013	14:30	VfB Stuttgart	-	SC Freiburg	2:1 (2:0)	
	16:30	1. FC Nürnberg	-	SpVgg Greuther Fürth	0:1 (0:1)	
1		Bayern München	30	26	3	1	89:14	75	81
2		Borussia Dortmund	30	18	7	5	74:35	39	61
3		Bayer Leverkusen	30	15	8	7	58:38	20	53
4		FC Schalke 04	30	13	7	10	50:46	4	46
5		SC Freiburg	30	12	9	9	40:36	4	45
6		Eintracht Frankfurt	30	13	6	11	43:42	1	45
7		Bor. Mönchengladbach	30	11	11	8	37:39	-2	44
8		Hamburger SV	30	13	5	12	36:46	-10	44
9		1. FSV Mainz 05	30	10	9	11	36:36	0	39
10		VfB Stuttgart	30	11	6	13	33:47	-14	39
11		Hannover 96	30	11	5	14	51:55	-4	38
12		1. FC Nürnberg	30	9	11	10	33:40	-7	38
13		VfL Wolfsburg	30	9	10	11	38:45	-7	37
14		Werder Bremen	30	8	8	14	45:59	-14	32
15		Fortuna Düsseldorf	30	7	9	14	36:47	-11	30
16		FC Augsburg	30	6	9	15	27:45	-18	27
17		1899 Hoffenheim	30	6	6	18	35:59	-24	24
18		SpVgg Greuther Fürth	30	3	9	18	20:52	-32	18
