25/01/1969	14:30	Eintracht Frankfurt	-	MSV Duisburg	2:1 (1:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	1:1 (0:1)	
	14:30	Hamburger SV	-	Bayern München	2:2 (1:1)	
	14:30	Hannover 96	-	1. FC Köln	3:0 (2:0)	
	14:30	Alemannia Aachen	-	Kickers Offenbach	1:2 (1:2)	
	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	1:2 (1:1)	
	14:30	TSV 1860 München	-	Werder Bremen	4:3 (2:1)	
03/04/1969	19:00	Hertha BSC	-	Eintracht Braunschweig	0:0 (0:0)	
1		Bayern München	20	10	6	4	38:20	18	26:14
2		Bor. Mönchengladbach	20	9	8	3	37:23	14	26:14
3		Eintracht Braunschweig	20	9	7	4	29:19	10	25:15
4		TSV 1860 München	20	11	3	6	31:30	1	25:15
5		VfB Stuttgart	20	8	7	5	34:25	9	23:17
6		Hamburger SV	20	9	5	6	32:29	3	23:17
7		Hannover 96	20	7	7	6	30:23	7	21:19
8		Alemannia Aachen	20	8	4	8	36:35	1	20:20
9		Hertha BSC	20	7	6	7	18:22	-4	20:20
10		Borussia Dortmund	20	7	5	8	33:37	-4	19:21
11		MSV Duisburg	20	6	7	7	21:25	-4	19:21
12		1. FC Kaiserslautern	20	8	2	10	24:27	-3	18:22
13		Werder Bremen	20	7	3	10	30:33	-3	17:23
14		Eintracht Frankfurt	20	5	6	9	23:29	-6	16:24
15		Kickers Offenbach	20	6	4	10	26:33	-7	16:24
16		1. FC Köln	20	6	4	10	20:36	-16	16:24
17		FC Schalke 04	20	6	3	11	23:29	-6	15:25
18		1. FC Nürnberg	20	4	7	9	24:34	-10	15:25
