12/10/1974	14:30	TeBe Berlin	-	VfL Bochum	2:0 (0:0)	
	14:30	Wuppertaler SV	-	1. FC Köln	1:4 (0:1)	
	14:30	MSV Duisburg	-	Hamburger SV	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Fortuna Düsseldorf	4:0 (2:0)	
	14:30	Bor. Mönchengladbach	-	Bayern München	1:2 (1:0)	
	14:30	Werder Bremen	-	Kickers Offenbach	3:6 (2:0)	
	14:30	1. FC Kaiserslautern	-	Rot-Weiss Essen	2:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Hertha BSC	2:1 (1:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	2:0 (1:0)	
1		Eintracht Frankfurt	9	6	1	2	31:11	20	13:5
2		Eintracht Braunschweig	9	6	1	2	21:10	11	13:5
3		Hamburger SV	9	6	1	2	15:7	8	13:5
4		Kickers Offenbach	9	6	0	3	22:13	9	12:6
5		FC Schalke 04	9	6	0	3	15:6	9	12:6
6		MSV Duisburg	9	6	0	3	21:16	5	12:6
7		Bor. Mönchengladbach	9	5	1	3	21:13	8	11:7
8		Hertha BSC	9	3	4	2	14:11	3	10:8
9		Fortuna Düsseldorf	9	3	4	2	16:16	0	10:8
10		Bayern München	9	5	0	4	16:20	-4	10:8
11		VfL Bochum	9	4	1	4	12:14	-2	9:9
12		1. FC Kaiserslautern	9	4	0	5	15:16	-1	8:10
13		Rot-Weiss Essen	9	3	1	5	9:21	-12	7:11
14		1. FC Köln	9	2	2	5	17:20	-3	6:12
15		VfB Stuttgart	9	2	0	7	11:19	-8	4:14
16		TeBe Berlin	9	2	0	7	12:25	-13	4:14
17		Wuppertaler SV	9	1	2	6	8:22	-14	4:14
18		Werder Bremen	9	1	2	6	7:23	-16	4:14
