14/09/1990	19:00	1. FC Kaiserslautern	-	1. FC Nürnberg	3:1 (2:0)	
	19:00	Karlsruher SC	-	Bayer 05 Uerdingen	2:0 (1:0)	
	19:00	FC St. Pauli	-	SG Wattenscheid 09	1:1 (1:1)	
15/09/1990	14:30	Werder Bremen	-	Borussia Dortmund	1:1 (1:1)	
	14:30	Fortuna Düsseldorf	-	Bayern München	1:2 (0:1)	
	14:30	VfB Stuttgart	-	Bayer Leverkusen	0:2 (0:1)	
	14:30	1. FC Köln	-	Hamburger SV	1:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:1 (0:0)	
	14:30	VfL Bochum	-	Hertha BSC	4:2 (2:1)	
1		Bayern München	6	4	2	0	12:5	7	10:2
2		Bayer Leverkusen	6	3	3	0	11:6	5	9:3
3		1. FC Kaiserslautern	6	4	1	1	13:10	3	9:3
4		Eintracht Frankfurt	6	2	4	0	10:3	7	8:4
5		1. FC Köln	6	3	2	1	8:4	4	8:4
6		VfL Bochum	6	3	1	2	7:5	2	7:5
7		VfB Stuttgart	6	3	0	3	10:7	3	6:6
8		Werder Bremen	6	2	2	2	7:5	2	6:6
9		SG Wattenscheid 09	6	2	2	2	7:7	0	6:6
10		Fortuna Düsseldorf	6	2	2	2	6:9	-3	6:6
11		Borussia Dortmund	6	2	2	2	4:7	-3	6:6
12		1. FC Nürnberg	6	1	3	2	10:10	0	5:7
13		Bayer 05 Uerdingen	6	1	3	2	5:7	-2	5:7
14		FC St. Pauli	6	1	3	2	7:11	-4	5:7
15		Hamburger SV	6	2	0	4	7:9	-2	4:8
16		Karlsruher SC	6	1	2	3	6:9	-3	4:8
17		Bor. Mönchengladbach	6	0	3	3	5:12	-7	3:9
18		Hertha BSC	6	0	1	5	7:16	-9	1:11
