20/09/1986	14:30	FC 08 Homburg	-	1. FC Nürnberg	2:0 (1:0)	
	14:30	Waldhof Mannheim	-	Hamburger SV	2:2 (1:0)	
	14:30	Bayer Leverkusen	-	1. FC Kaiserslautern	1:0 (0:0)	
	14:30	Bayern München	-	Bor. Mönchengladbach	3:1 (1:0)	
	14:30	Eintracht Frankfurt	-	Werder Bremen	2:2 (0:1)	
	14:30	FC Schalke 04	-	Borussia Dortmund	2:1 (0:0)	
	14:30	VfB Stuttgart	-	Fortuna Düsseldorf	3:0 (2:0)	
	14:30	Bayer 05 Uerdingen	-	1. FC Köln	3:1 (3:0)	
	14:30	Blau-Weiß 90 Berlin	-	VfL Bochum	0:0 (0:0)	
1		Bayern München	7	5	2	0	17:6	11	12:2
2		Bayer Leverkusen	7	5	1	1	17:5	12	11:3
3		VfB Stuttgart	7	4	2	1	18:7	11	10:4
4		Hamburger SV	7	4	2	1	14:7	7	10:4
5		Werder Bremen	7	4	2	1	14:10	4	10:4
6		FC Schalke 04	7	4	1	2	13:12	1	9:5
7		Eintracht Frankfurt	7	2	4	1	11:7	4	8:6
8		Bayer 05 Uerdingen	7	3	2	2	13:11	2	8:6
9		Waldhof Mannheim	7	3	2	2	11:11	0	8:6
10		1. FC Kaiserslautern	7	2	3	2	12:8	4	7:7
11		VfL Bochum	7	1	5	1	9:10	-1	7:7
12		Borussia Dortmund	7	2	2	3	12:10	2	6:8
13		FC 08 Homburg	7	2	1	4	6:14	-8	5:9
14		Blau-Weiß 90 Berlin	7	1	2	4	7:16	-9	4:10
15		Bor. Mönchengladbach	7	0	3	4	7:14	-7	3:11
16		1. FC Köln	7	1	1	5	6:15	-9	3:11
17		Fortuna Düsseldorf	7	1	1	5	4:20	-16	3:11
18		1. FC Nürnberg	7	0	2	5	8:16	-8	2:12
