06/04/2001	19:15	Energie Cottbus	-	VfL Wolfsburg	0:0 (0:0)	
07/04/2001	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	1:3 (0:1)	
	14:30	1. FC Köln	-	SpVgg Unterhaching	1:1 (1:0)	
	14:30	Werder Bremen	-	Hertha BSC	3:1 (1:0)	
	14:30	SC Freiburg	-	Hamburger SV	0:0 (0:0)	
	14:30	TSV 1860 München	-	VfL Bochum	2:4 (0:1)	
	19:15	Borussia Dortmund	-	Bayern München	1:1 (0:1)	
08/04/2001	16:30	FC Schalke 04	-	1. FC Kaiserslautern	5:1 (2:0)	
	16:30	Hansa Rostock	-	VfB Stuttgart	1:1 (0:0)	
1		Bayern München	28	15	5	8	54:32	22	50
2		FC Schalke 04	28	14	7	7	51:27	24	49
3		Bayer Leverkusen	28	15	4	9	49:34	15	49
4		Borussia Dortmund	28	14	7	7	49:36	13	49
5		Hertha BSC	28	15	1	12	51:47	4	46
6		1. FC Kaiserslautern	28	14	4	10	41:42	-1	46
7		Werder Bremen	28	12	7	9	42:41	1	43
8		1. FC Köln	28	11	8	9	48:40	8	41
9		VfL Wolfsburg	28	10	10	8	51:35	16	40
10		SC Freiburg	28	10	10	8	38:31	7	40
11		Hansa Rostock	28	10	5	13	29:40	-11	35
12		Hamburger SV	28	9	7	12	50:49	1	34
13		TSV 1860 München	28	9	7	12	35:49	-14	34
14		Energie Cottbus	28	9	3	16	32:44	-12	30
15		SpVgg Unterhaching	28	7	9	12	27:46	-19	30
16		Eintracht Frankfurt	28	8	5	15	34:55	-21	29
17		VfB Stuttgart	28	6	10	12	36:44	-8	28
18		VfL Bochum	28	7	5	16	27:52	-25	26
