23/02/1996	19:00	1. FC Kaiserslautern	-	FC St. Pauli	0:0 (0:0)	
	19:00	Bayer Leverkusen	-	Bor. Mönchengladbach	0:0 (0:0)	
24/02/1996	14:30	Karlsruher SC	-	Werder Bremen	1:1 (1:1)	
	14:30	TSV 1860 München	-	Eintracht Frankfurt	3:1 (2:0)	
	14:30	SC Freiburg	-	VfB Stuttgart	2:1 (1:0)	
	14:30	Fortuna Düsseldorf	-	FC Schalke 04	2:0 (1:0)	
	14:30	Borussia Dortmund	-	Hansa Rostock	1:2 (0:1)	
25/02/1996	17:00	KFC Uerdingen 05	-	Bayern München	1:6 (0:1)	
19/03/1996	18:30	Hamburger SV	-	1. FC Köln	0:0 (0:0)	
1		Borussia Dortmund	20	13	5	2	48:23	25	44
2		Bayern München	20	13	2	5	44:25	19	41
3		VfB Stuttgart	20	8	7	5	45:39	6	31
4		Bor. Mönchengladbach	20	9	4	7	29:32	-3	31
5		Hamburger SV	20	7	9	4	32:26	6	30
6		Bayer Leverkusen	20	7	8	5	24:17	7	29
7		FC Schalke 04	20	7	8	5	23:26	-3	29
8		Hansa Rostock	20	7	7	6	31:27	4	28
9		TSV 1860 München	20	7	6	7	30:29	1	27
10		Eintracht Frankfurt	20	6	6	8	32:37	-5	24
11		Karlsruher SC	20	5	8	7	29:32	-3	23
12		FC St. Pauli	20	5	7	8	28:32	-4	22
13		Werder Bremen	20	4	10	6	21:26	-5	22
14		SC Freiburg	20	5	6	9	15:25	-10	21
15		1. FC Köln	20	3	11	6	18:22	-4	20
16		1. FC Kaiserslautern	20	3	11	6	20:26	-6	20
17		Fortuna Düsseldorf	20	3	9	8	19:30	-11	18
18		KFC Uerdingen 05	20	2	8	10	19:33	-14	14
