08/02/2000	19:00	FC Schalke 04	-	Werder Bremen	3:1 (1:1)	
	19:00	Hertha BSC	-	Arminia Bielefeld	2:0 (0:0)	
	19:00	1. FC Kaiserslautern	-	Hansa Rostock	2:2 (0:1)	
	19:00	SSV Ulm 1846	-	TSV 1860 München	3:0 (2:0)	
09/02/2000	18:30	MSV Duisburg	-	SpVgg Unterhaching	2:0 (2:0)	
	18:30	VfB Stuttgart	-	Hamburger SV	1:3 (0:0)	
	19:00	VfL Wolfsburg	-	Borussia Dortmund	1:0 (1:0)	
	19:00	Eintracht Frankfurt	-	SC Freiburg	2:0 (1:0)	
	19:00	Bayern München	-	Bayer Leverkusen	4:1 (2:0)	
1		Bayern München	19	12	4	3	37:14	23	40
2		Bayer Leverkusen	19	10	7	2	33:22	11	37
3		Hamburger SV	19	9	8	2	42:20	22	35
4		Werder Bremen	19	8	5	6	37:28	9	29
5		TSV 1860 München	19	8	5	6	29:26	3	29
6		Borussia Dortmund	19	7	7	5	24:15	9	28
7		Hertha BSC	19	7	7	5	25:28	-3	28
8		VfB Stuttgart	19	8	3	8	23:24	-1	27
9		VfL Wolfsburg	19	7	6	6	25:31	-6	27
10		1. FC Kaiserslautern	19	8	3	8	24:32	-8	27
11		FC Schalke 04	19	6	9	4	26:22	4	27
12		SC Freiburg	19	6	5	8	26:25	1	23
13		SpVgg Unterhaching	19	6	5	8	19:22	-3	23
14		SSV Ulm 1846	19	6	4	9	22:27	-5	22
15		Hansa Rostock	19	5	6	8	25:38	-13	21
16		MSV Duisburg	19	3	7	9	20:33	-13	16
17		Eintracht Frankfurt	19	4	2	13	19:28	-9	12
18		Arminia Bielefeld	19	2	5	12	14:35	-21	11
