15/09/2017	19:30	Hannover 96	-	Hamburger SV	2:0 (0:0)	
16/09/2017	14:30	Bayern München	-	1. FSV Mainz 05	4:0 (2:0)	
	14:30	Werder Bremen	-	FC Schalke 04	1:2 (1:1)	
	14:30	Eintracht Frankfurt	-	FC Augsburg	1:2 (0:1)	
	14:30	VfB Stuttgart	-	VfL Wolfsburg	1:0 (1:0)	
	17:30	RB Leipzig	-	Bor. Mönchengladbach	2:2 (2:1)	
17/09/2017	12:30	1899 Hoffenheim	-	Hertha BSC	1:1 (1:0)	
	14:30	Bayer Leverkusen	-	SC Freiburg	4:0 (3:0)	
	17:00	Borussia Dortmund	-	1. FC Köln	5:0 (2:0)	
1		Borussia Dortmund	4	3	1	0	10:0	10	10
2		Hannover 96	4	3	1	0	5:1	4	10
3		Bayern München	4	3	0	1	9:3	6	9
4		FC Schalke 04	4	3	0	1	7:3	4	9
5		1899 Hoffenheim	4	2	2	0	6:3	3	8
6		RB Leipzig	4	2	1	1	8:5	3	7
7		FC Augsburg	4	2	1	1	7:4	3	7
8		Hamburger SV	4	2	0	2	4:5	-1	6
9		VfB Stuttgart	4	2	0	2	3:5	-2	6
10		Bor. Mönchengladbach	4	1	2	1	5:5	0	5
11		Hertha BSC	4	1	2	1	4:4	0	5
12		Bayer Leverkusen	4	1	1	2	8:8	0	4
13		Eintracht Frankfurt	4	1	1	2	2:3	-1	4
14		VfL Wolfsburg	4	1	1	2	2:5	-3	4
15		1. FSV Mainz 05	4	1	0	3	3:7	-4	3
16		SC Freiburg	4	0	2	2	1:8	-7	2
17		Werder Bremen	4	0	1	3	2:6	-4	1
18		1. FC Köln	4	0	0	4	1:12	-11	0
