18/08/2000	19:15	Energie Cottbus	-	Borussia Dortmund	1:4 (0:1)	
19/08/2000	14:30	TSV 1860 München	-	Werder Bremen	2:1 (1:1)	
	14:30	SpVgg Unterhaching	-	SC Freiburg	1:1 (1:0)	
	14:30	VfL Wolfsburg	-	1. FC Kaiserslautern	4:0 (1:0)	
	14:30	VfL Bochum	-	Bayern München	0:3 (0:3)	
	14:30	Hertha BSC	-	Hamburger SV	4:0 (3:0)	
	19:15	VfB Stuttgart	-	Bayer Leverkusen	4:1 (2:0)	
20/08/2000	16:30	Hansa Rostock	-	FC Schalke 04	0:4 (0:3)	
	16:30	1. FC Köln	-	Eintracht Frankfurt	4:1 (2:0)	
1		Bayern München	2	2	0	0	7:1	6	6
2		FC Schalke 04	2	2	0	0	6:1	5	6
3		Borussia Dortmund	2	2	0	0	5:1	4	6
4		SC Freiburg	2	1	1	0	5:1	4	4
5		TSV 1860 München	2	1	1	0	4:3	1	4
6		1. FC Köln	2	1	0	1	5:3	2	3
7		VfL Wolfsburg	2	1	0	1	4:2	2	3
8		Hertha BSC	2	1	0	1	5:4	1	3
9		Werder Bremen	2	1	0	1	4:3	1	3
10		Eintracht Frankfurt	2	1	0	1	4:4	0	3
11		VfB Stuttgart	2	1	0	1	4:5	-1	3
12		Bayer Leverkusen	2	1	0	1	3:4	-1	3
13		VfL Bochum	2	1	0	1	1:3	-2	3
14		SpVgg Unterhaching	2	0	1	1	1:4	-3	1
15		Hamburger SV	2	0	1	1	2:6	-4	1
16		Energie Cottbus	2	0	0	2	2:7	-5	0
17		1. FC Kaiserslautern	2	0	0	2	0:5	-5	0
		Hansa Rostock	2	0	0	2	0:5	-5	0
