17/08/2013	14:30	VfB Stuttgart	-	Bayer Leverkusen	0:1 (0:1)	
	14:30	VfL Wolfsburg	-	FC Schalke 04	4:0 (0:0)	
	14:30	Werder Bremen	-	FC Augsburg	1:0 (1:0)	
	14:30	SC Freiburg	-	1. FSV Mainz 05	1:2 (0:0)	
	14:30	Hamburger SV	-	1899 Hoffenheim	1:5 (1:1)	
	14:30	Eintracht Frankfurt	-	Bayern München	0:1 (0:1)	
	17:30	Bor. Mönchengladbach	-	Hannover 96	3:0 (1:0)	
18/08/2013	14:30	1. FC Nürnberg	-	Hertha BSC	2:2 (1:0)	
	16:30	Borussia Dortmund	-	Eintracht Braunschweig	2:1 (0:0)	
1		Borussia Dortmund	2	2	0	0	6:1	5	6
2		Bayer Leverkusen	2	2	0	0	4:1	3	6
		Bayern München	2	2	0	0	4:1	3	6
4		1. FSV Mainz 05	2	2	0	0	5:3	2	6
5		Werder Bremen	2	2	0	0	2:0	2	6
6		Hertha BSC	2	1	1	0	8:3	5	4
7		1899 Hoffenheim	2	1	1	0	7:3	4	4
8		VfL Wolfsburg	2	1	0	1	4:2	2	3
9		Bor. Mönchengladbach	2	1	0	1	4:3	1	3
10		Hannover 96	2	1	0	1	2:3	-1	3
11		1. FC Nürnberg	2	0	2	0	4:4	0	2
12		Hamburger SV	2	0	1	1	4:8	-4	1
13		FC Schalke 04	2	0	1	1	3:7	-4	1
14		VfB Stuttgart	2	0	0	2	2:4	-2	0
15		Eintracht Braunschweig	2	0	0	2	1:3	-2	0
16		SC Freiburg	2	0	0	2	2:5	-3	0
17		FC Augsburg	2	0	0	2	0:5	-5	0
18		Eintracht Frankfurt	2	0	0	2	1:7	-6	0
