12/04/2008	14:30	Werder Bremen	-	FC Schalke 04	5:1 (2:1)	
	14:30	VfL Bochum	-	Hertha BSC	1:1 (1:1)	
	14:30	Energie Cottbus	-	Arminia Bielefeld	1:0 (0:0)	
	14:30	Hannover 96	-	Eintracht Frankfurt	2:1 (1:1)	
	14:30	Karlsruher SC	-	Hansa Rostock	1:2 (0:1)	
	14:30	Hamburger SV	-	MSV Duisburg	0:1 (0:0)	
13/04/2008	16:00	Bayer Leverkusen	-	VfB Stuttgart	3:0 (2:0)	
	16:00	Bayern München	-	Borussia Dortmund	5:0 (4:0)	
20/04/2008	14:00	1. FC Nürnberg	-	VfL Wolfsburg	1:0 (0:0)	
1		Bayern München	28	17	9	2	52:16	36	60
2		Werder Bremen	28	15	5	8	60:40	20	50
3		FC Schalke 04	28	13	9	6	42:31	11	48
4		Bayer Leverkusen	28	14	5	9	50:30	20	47
5		Hamburger SV	28	12	11	5	37:21	16	47
6		VfB Stuttgart	28	14	3	11	45:43	2	45
7		VfL Wolfsburg	28	12	7	9	45:39	6	43
8		Eintracht Frankfurt	28	11	9	8	34:36	-2	42
9		Karlsruher SC	28	10	8	10	31:36	-5	38
10		Hannover 96	28	10	8	10	40:46	-6	38
11		VfL Bochum	28	8	10	10	42:45	-3	34
12		Borussia Dortmund	28	9	7	12	41:50	-9	34
13		Hertha BSC	28	9	6	13	30:36	-6	33
14		Energie Cottbus	28	7	8	13	30:43	-13	29
15		Hansa Rostock	28	7	6	15	24:39	-15	27
16		1. FC Nürnberg	28	6	8	14	31:43	-12	26
17		MSV Duisburg	28	7	4	17	28:42	-14	25
18		Arminia Bielefeld	28	6	7	15	26:52	-26	25
