18/09/1981	19:00	Werder Bremen	-	Fortuna Düsseldorf	4:1 (2:0)	
	19:00	SV Bayer 04 Leverkusen	-	Eintracht Braunschweig	1:0 (0:0)	
19/09/1981	14:30	Bayern München	-	1. FC Kaiserslautern	4:2 (2:1)	
	14:30	Arminia Bielefeld	-	Borussia Dortmund	1:1 (0:1)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	4:2 (3:2)	
	14:30	VfB Stuttgart	-	1. FC Köln	1:1 (1:1)	
	14:30	MSV Duisburg	-	Eintracht Frankfurt	4:2 (4:0)	
	14:30	SV Darmstadt 98	-	Karlsruher SC	2:6 (1:0)	
	14:30	VfL Bochum	-	Hamburger SV	2:1 (1:1)	
1		Bayern München	7	6	0	1	22:11	11	12:2
2		Werder Bremen	7	4	2	1	14:8	6	10:4
3		VfL Bochum	7	5	0	2	14:9	5	10:4
4		Bor. Mönchengladbach	7	4	2	1	16:12	4	10:4
5		1. FC Köln	7	4	1	2	12:8	4	9:5
6		Hamburger SV	7	3	2	2	16:11	5	8:6
7		VfB Stuttgart	7	3	2	2	10:8	2	8:6
8		SV Bayer 04 Leverkusen	7	3	2	2	9:13	-4	8:6
9		1. FC Kaiserslautern	7	2	3	2	15:14	1	7:7
10		Eintracht Frankfurt	7	3	1	3	14:14	0	7:7
11		MSV Duisburg	7	3	1	3	13:13	0	7:7
12		Karlsruher SC	7	2	2	3	13:14	-1	6:8
13		Borussia Dortmund	7	2	2	3	9:10	-1	6:8
14		SV Darmstadt 98	7	1	3	3	11:15	-4	5:9
15		Arminia Bielefeld	7	1	3	3	6:11	-5	5:9
16		Eintracht Braunschweig	7	2	0	5	8:12	-4	4:10
17		Fortuna Düsseldorf	7	0	3	4	8:15	-7	3:11
18		1. FC Nürnberg	7	0	1	6	6:18	-12	1:13
