20/04/1990	19:00	Bayer 05 Uerdingen	-	FC St. Pauli	1:0 (1:0)	
	19:00	1. FC Kaiserslautern	-	Bayer Leverkusen	2:0 (1:0)	
21/04/1990	14:30	1. FC Köln	-	Karlsruher SC	0:5 (0:2)	
	14:30	Waldhof Mannheim	-	FC 08 Homburg	1:2 (0:1)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	1. FC Nürnberg	5:1 (2:1)	
	14:30	VfL Bochum	-	Borussia Dortmund	2:3 (0:1)	
	14:30	VfB Stuttgart	-	Werder Bremen	3:1 (2:0)	
	14:30	Bayern München	-	Fortuna Düsseldorf	0:0 (0:0)	
1		Bayern München	30	17	9	4	58:26	32	43:17
2		Eintracht Frankfurt	30	14	10	6	56:35	21	38:22
3		Bayer Leverkusen	30	12	14	4	39:24	15	38:22
4		1. FC Köln	30	15	8	7	44:40	4	38:22
5		Borussia Dortmund	30	13	10	7	45:30	15	36:24
6		VfB Stuttgart	30	14	5	11	46:40	6	33:27
7		Werder Bremen	30	9	11	10	42:36	6	29:31
8		FC St. Pauli	30	8	13	9	28:36	-8	29:31
9		1. FC Nürnberg	30	9	10	11	37:40	-3	28:32
10		Karlsruher SC	30	8	12	10	27:36	-9	28:32
11		Bayer 05 Uerdingen	30	10	7	13	39:44	-5	27:33
12		1. FC Kaiserslautern	30	9	9	12	37:50	-13	27:33
13		Waldhof Mannheim	30	10	6	14	36:41	-5	26:34
14		Hamburger SV	30	10	5	15	36:44	-8	25:35
15		VfL Bochum	30	9	7	14	39:49	-10	25:35
16		Bor. Mönchengladbach	30	9	7	14	31:41	-10	25:35
17		Fortuna Düsseldorf	30	7	11	12	30:40	-10	25:35
18		FC 08 Homburg	30	7	6	17	29:47	-18	20:40
