10/11/2006	19:30	Werder Bremen	-	Borussia Dortmund	1:3 (1:1)	
11/11/2006	14:30	FC Schalke 04	-	1. FSV Mainz 05	4:0 (3:0)	
	14:30	Bayer Leverkusen	-	Bayern München	2:3 (0:1)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	1:1 (0:0)	
	14:30	VfL Wolfsburg	-	Energie Cottbus	0:0 (0:0)	
	14:30	Hertha BSC	-	VfL Bochum	3:3 (1:2)	
	14:30	Eintracht Frankfurt	-	Arminia Bielefeld	0:3 (0:1)	
12/11/2006	16:00	Hannover 96	-	VfB Stuttgart	1:2 (1:0)	
	16:00	Alemannia Aachen	-	1. FC Nürnberg	1:1 (0:1)	
1		VfB Stuttgart	12	7	3	2	25:17	8	24
2		Werder Bremen	12	7	2	3	31:16	15	23
3		FC Schalke 04	12	7	2	3	19:13	6	23
4		Bayern München	12	6	2	4	19:15	4	20
5		Arminia Bielefeld	12	5	4	3	22:14	8	19
6		Hertha BSC	12	4	6	2	21:17	4	18
7		Borussia Dortmund	12	4	6	2	16:13	3	18
8		VfL Wolfsburg	12	4	5	3	9:10	-1	17
9		Energie Cottbus	12	4	4	4	14:14	0	16
10		Eintracht Frankfurt	12	3	7	2	13:14	-1	16
11		Bayer Leverkusen	12	4	3	5	19:18	1	15
12		1. FC Nürnberg	12	2	8	2	14:12	2	14
13		Alemannia Aachen	12	4	2	6	18:22	-4	14
14		Bor. Mönchengladbach	12	4	1	7	11:17	-6	13
15		Hamburger SV	12	1	7	4	11:15	-4	10
16		Hannover 96	12	2	4	6	11:22	-11	10
17		VfL Bochum	12	2	3	7	13:23	-10	9
18		1. FSV Mainz 05	12	1	5	6	10:24	-14	8
