05/03/1966	15:00	Bayern München	-	Bor. Mönchengladbach	5:2 (3:2)	
	15:00	1. FC Köln	-	TSV 1860 München	3:1 (2:0)	
	15:00	Hamburger SV	-	Borussia Dortmund	1:1 (0:1)	
	15:00	FC Schalke 04	-	Werder Bremen	1:6 (1:1)	
	15:00	Hannover 96	-	Tasmania 1900 Berlin	5:0 (3:0)	
	15:00	1. FC Kaiserslautern	-	Borussia Neunkirchen	0:0 (0:0)	
	15:00	Meidericher SV	-	Frankfurter SG Eintracht	0:0 (0:0)	
	15:00	VfB Stuttgart	-	Eintracht Braunschweig	0:1 (0:1)	
	15:00	1. FC Nürnberg	-	Karlsruher SC	3:0 (1:0)	
1		Borussia Dortmund	24	15	7	2	54:25	29	37:11
2		Bayern München	24	16	4	4	57:24	33	36:12
3		TSV 1860 München	24	15	6	3	52:27	25	36:12
4		1. FC Köln	24	14	4	6	50:29	21	32:16
5		Werder Bremen	24	15	1	8	51:28	23	31:17
6		1. FC Nürnberg	24	11	7	6	38:26	12	29:19
7		Frankfurter SG Eintracht	24	11	4	9	42:32	10	26:22
8		Hamburger SV	24	10	5	9	51:35	16	25:23
9		Meidericher SV	24	9	6	9	44:34	10	24:24
10		Hannover 96	24	9	4	11	47:38	9	22:26
11		Bor. Mönchengladbach	24	7	8	9	38:41	-3	22:26
12		Eintracht Braunschweig	24	7	8	9	35:38	-3	22:26
13		VfB Stuttgart	24	7	6	11	24:32	-8	20:28
14		1. FC Kaiserslautern	24	6	6	12	32:48	-16	18:30
15		Karlsruher SC	24	6	5	13	24:51	-27	17:31
16		FC Schalke 04	24	6	5	13	17:44	-27	17:31
17		Borussia Neunkirchen	24	5	4	15	21:59	-38	14:34
18		Tasmania 1900 Berlin	24	1	2	21	10:76	-66	4:44
