22/09/2006	19:30	Bor. Mönchengladbach	-	Borussia Dortmund	1:0 (1:0)	
23/09/2006	14:30	Bayern München	-	Alemannia Aachen	2:1 (1:1)	
	14:30	Hamburger SV	-	Werder Bremen	1:1 (0:0)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	2:0 (0:0)	
	14:30	VfB Stuttgart	-	Eintracht Frankfurt	1:1 (0:0)	
	14:30	1. FSV Mainz 05	-	Hertha BSC	1:1 (0:0)	
	14:30	Hannover 96	-	Bayer Leverkusen	1:1 (0:1)	
24/09/2006	16:00	VfL Bochum	-	Arminia Bielefeld	2:1 (0:1)	
	16:00	Energie Cottbus	-	1. FC Nürnberg	1:1 (0:1)	
1		Bayern München	5	3	1	1	7:4	3	10
2		FC Schalke 04	5	3	1	1	6:3	3	10
3		Hertha BSC	5	2	3	0	8:2	6	9
4		1. FC Nürnberg	5	2	3	0	6:2	4	9
5		Bor. Mönchengladbach	5	3	0	2	6:5	1	9
6		Energie Cottbus	5	2	2	1	6:5	1	8
7		Eintracht Frankfurt	5	1	4	0	6:4	2	7
8		Werder Bremen	5	2	1	2	9:9	0	7
9		Borussia Dortmund	5	2	1	2	5:5	0	7
10		VfB Stuttgart	5	2	1	2	8:11	-3	7
11		Alemannia Aachen	5	2	0	3	8:8	0	6
12		1. FSV Mainz 05	5	1	3	1	5:6	-1	6
13		Bayer Leverkusen	5	1	2	2	7:7	0	5
14		Hamburger SV	5	0	4	1	5:6	-1	4
15		Arminia Bielefeld	5	1	1	3	6:8	-2	4
16		VfL Bochum	5	1	1	3	5:7	-2	4
17		Hannover 96	5	1	1	3	5:13	-8	4
18		VfL Wolfsburg	5	0	3	2	2:5	-3	3
