26/11/2010	19:30	1. FSV Mainz 05	-	1. FC Nürnberg	3:0 (1:0)	
27/11/2010	14:30	Bayern München	-	Eintracht Frankfurt	4:1 (1:1)	
	14:30	Hamburger SV	-	VfB Stuttgart	4:2 (3:1)	
	14:30	1899 Hoffenheim	-	Bayer Leverkusen	2:2 (1:2)	
	14:30	Hannover 96	-	SC Freiburg	3:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	FC Schalke 04	5:0 (2:0)	
	17:30	Borussia Dortmund	-	Bor. Mönchengladbach	4:1 (1:1)	
28/11/2010	14:30	Werder Bremen	-	FC St. Pauli	3:0 (2:0)	
	16:30	1. FC Köln	-	VfL Wolfsburg	1:1 (0:0)	
1		Borussia Dortmund	14	12	1	1	35:9	26	37
2		1. FSV Mainz 05	14	10	0	4	25:14	11	30
3		Bayer Leverkusen	14	7	5	2	26:19	7	26
4		Hannover 96	14	8	1	5	20:22	-2	25
5		Bayern München	14	6	5	3	23:15	8	23
6		1899 Hoffenheim	14	6	4	4	28:18	10	22
7		Hamburger SV	14	6	3	5	23:22	1	21
8		SC Freiburg	14	7	0	7	19:23	-4	21
9		Eintracht Frankfurt	14	6	2	6	21:19	2	20
10		1. FC Nürnberg	14	5	3	6	18:24	-6	18
11		Werder Bremen	14	5	3	6	22:31	-9	18
12		1. FC Kaiserslautern	14	5	2	7	25:25	0	17
13		VfL Wolfsburg	14	4	4	6	22:23	-1	16
14		FC St. Pauli	14	4	2	8	13:23	-10	14
15		FC Schalke 04	14	3	4	7	19:24	-5	13
16		1. FC Köln	14	3	3	8	15:27	-12	12
17		VfB Stuttgart	14	3	2	9	27:27	0	11
18		Bor. Mönchengladbach	14	2	4	8	24:40	-16	10
