07/02/1970	14:30	Rot-Weiss Essen	-	Eintracht Frankfurt	1:1 (0:0)	
	14:30	1. FC Kaiserslautern	-	Bor. Mönchengladbach	1:4 (1:1)	
	14:30	Borussia Dortmund	-	Bayern München	1:3 (0:1)	
	14:30	MSV Duisburg	-	Hamburger SV	0:0 (0:0)	
	14:30	Werder Bremen	-	Rot-Weiß Oberhausen	1:1 (0:1)	
	14:30	Alemannia Aachen	-	1. FC Köln	1:3 (0:1)	
	14:30	TSV 1860 München	-	Hannover 96	3:0 (1:0)	
18/02/1970	19:00	Eintracht Braunschweig	-	FC Schalke 04	3:0 (1:0)	
22/04/1970	19:00	Hertha BSC	-	VfB Stuttgart	3:1 (2:0)	
1		1. FC Köln	22	14	3	5	52:20	32	31:13
2		Bor. Mönchengladbach	22	14	3	5	47:18	29	31:13
3		Hertha BSC	22	14	3	5	43:24	19	31:13
4		Bayern München	22	13	4	5	49:24	25	30:14
5		Borussia Dortmund	22	10	4	8	37:35	2	24:20
6		Eintracht Frankfurt	22	8	7	7	32:33	-1	23:21
7		FC Schalke 04	22	8	7	7	29:36	-7	23:21
8		VfB Stuttgart	22	9	4	9	45:44	1	22:22
9		Hamburger SV	22	7	8	7	37:36	1	22:22
10		Eintracht Braunschweig	22	8	5	9	28:29	-1	21:23
11		Rot-Weiss Essen	22	6	9	7	27:32	-5	21:23
12		1. FC Kaiserslautern	22	6	8	8	28:38	-10	20:24
13		Werder Bremen	22	5	9	8	23:31	-8	19:25
14		MSV Duisburg	22	5	9	8	26:35	-9	19:25
15		Rot-Weiß Oberhausen	22	7	4	11	33:42	-9	18:26
16		TSV 1860 München	22	5	4	13	23:39	-16	14:30
17		Hannover 96	22	5	4	13	24:41	-17	14:30
18		Alemannia Aachen	22	4	5	13	21:47	-26	13:31
