27/10/2001	14:30	TSV 1860 München	-	Bayer Leverkusen	1:4 (1:1)	
	14:30	VfB Stuttgart	-	FC St. Pauli	2:0 (1:0)	
	14:30	Energie Cottbus	-	Borussia Dortmund	0:2 (0:0)	
	14:30	Werder Bremen	-	VfL Wolfsburg	1:0 (0:0)	
	14:30	1. FC Köln	-	Bayern München	0:2 (0:1)	
	14:30	1. FC Kaiserslautern	-	FC Schalke 04	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	SC Freiburg	2:2 (1:1)	
28/10/2001	16:30	1. FC Nürnberg	-	Hertha BSC	1:3 (0:1)	
	16:30	Hamburger SV	-	Hansa Rostock	0:1 (0:1)	
1		Bayern München	11	9	1	1	27:4	23	28
2		Bayer Leverkusen	11	8	3	0	29:12	17	27
3		1. FC Kaiserslautern	11	8	1	2	24:14	10	25
4		Borussia Dortmund	11	7	1	3	17:8	9	22
5		VfB Stuttgart	11	5	3	3	14:13	1	18
6		FC Schalke 04	11	5	3	3	12:12	0	18
7		Werder Bremen	11	5	2	4	16:14	2	17
8		Hertha BSC	11	5	2	4	17:17	0	17
9		Bor. Mönchengladbach	11	3	4	4	15:15	0	13
10		SC Freiburg	11	3	4	4	15:16	-1	13
11		Hamburger SV	11	3	3	5	14:15	-1	12
12		Hansa Rostock	11	3	3	5	11:16	-5	12
13		Energie Cottbus	11	3	2	6	12:22	-10	11
14		TSV 1860 München	11	3	2	6	12:23	-11	11
15		VfL Wolfsburg	11	2	3	6	13:17	-4	9
16		1. FC Köln	11	2	2	7	7:20	-13	8
17		FC St. Pauli	11	1	4	6	11:17	-6	7
18		1. FC Nürnberg	11	2	1	8	8:19	-11	7
