29/01/1966	14:00	Borussia Dortmund	-	Tasmania 1900 Berlin	3:1 (2:1)	
	14:00	Bor. Mönchengladbach	-	Karlsruher SC	1:1 (0:1)	
	14:00	Hamburger SV	-	Borussia Neunkirchen	3:0 (0:0)	
	14:00	1. FC Kaiserslautern	-	Werder Bremen	2:3 (2:2)	
	14:00	VfB Stuttgart	-	1. FC Köln	0:1 (0:1)	
	14:00	1. FC Nürnberg	-	Frankfurter SG Eintracht	0:0 (0:0)	
	14:00	Bayern München	-	Eintracht Braunschweig	2:2 (1:1)	
	14:00	Hannover 96	-	TSV 1860 München	0:1 (0:0)	
	14:00	FC Schalke 04	-	Meidericher SV	0:0 (0:0)	
1		TSV 1860 München	20	14	4	2	44:19	25	32:8
2		Borussia Dortmund	20	13	5	2	43:23	20	31:9
3		Bayern München	20	13	4	3	46:20	26	30:10
4		1. FC Köln	20	13	2	5	45:25	20	28:12
5		Werder Bremen	20	11	1	8	38:24	14	23:17
6		Frankfurter SG Eintracht	20	10	3	7	37:24	13	23:17
7		1. FC Nürnberg	20	8	7	5	31:22	9	23:17
8		Meidericher SV	20	9	3	8	39:28	11	21:19
9		Hamburger SV	20	8	3	9	38:34	4	19:21
10		Bor. Mönchengladbach	20	6	7	7	33:33	0	19:21
11		VfB Stuttgart	20	7	5	8	21:25	-4	19:21
12		Hannover 96	20	7	3	10	40:36	4	17:23
13		Eintracht Braunschweig	20	5	6	9	29:36	-7	16:24
14		FC Schalke 04	20	6	4	10	16:29	-13	16:24
15		1. FC Kaiserslautern	20	5	4	11	24:41	-17	14:26
16		Karlsruher SC	20	5	4	11	23:40	-17	14:26
17		Borussia Neunkirchen	20	4	3	13	19:52	-33	11:29
18		Tasmania 1900 Berlin	20	1	2	17	9:64	-55	4:36
