13/09/2013	19:30	Hertha BSC	-	VfB Stuttgart	0:1 (0:0)	
14/09/2013	14:30	Bayern München	-	Hannover 96	2:0 (0:0)	
	14:30	Bayer Leverkusen	-	VfL Wolfsburg	3:1 (1:1)	
	14:30	Werder Bremen	-	Eintracht Frankfurt	0:3 (0:2)	
	14:30	1. FSV Mainz 05	-	FC Schalke 04	0:1 (0:1)	
	14:30	FC Augsburg	-	SC Freiburg	2:1 (0:0)	
	17:30	Borussia Dortmund	-	Hamburger SV	6:2 (2:1)	
15/09/2013	14:30	1899 Hoffenheim	-	Bor. Mönchengladbach	2:1 (1:0)	
	16:30	Eintracht Braunschweig	-	1. FC Nürnberg	1:1 (0:1)	
1		Borussia Dortmund	5	5	0	0	15:4	11	15
2		Bayern München	5	4	1	0	9:2	7	13
3		Bayer Leverkusen	5	4	0	1	11:6	5	12
4		Hannover 96	5	3	0	2	8:7	1	9
5		1. FSV Mainz 05	5	3	0	2	8:8	0	9
6		FC Augsburg	5	3	0	2	5:7	-2	9
7		1899 Hoffenheim	5	2	2	1	14:13	1	8
8		Hertha BSC	5	2	1	2	9:6	3	7
9		FC Schalke 04	5	2	1	2	7:9	-2	7
10		VfB Stuttgart	5	2	0	3	10:8	2	6
11		Bor. Mönchengladbach	5	2	0	3	11:10	1	6
12		VfL Wolfsburg	5	2	0	3	7:7	0	6
13		Eintracht Frankfurt	5	2	0	3	7:9	-2	6
14		Werder Bremen	5	2	0	3	3:8	-5	6
15		Hamburger SV	5	1	1	3	10:15	-5	4
16		1. FC Nürnberg	5	0	3	2	5:8	-3	3
17		SC Freiburg	5	0	2	3	7:11	-4	2
18		Eintracht Braunschweig	5	0	1	4	2:10	-8	1
