09/10/1985	19:00	Waldhof Mannheim	-	VfB Stuttgart	5:3 (1:2)	
10/10/1985	19:00	Fortuna Düsseldorf	-	FC Schalke 04	1:1 (0:0)	
11/10/1985	19:00	1. FC Nürnberg	-	Hannover 96	3:3 (1:1)	
	19:00	1. FC Köln	-	1. FC Saarbrücken	3:1 (2:0)	
	19:00	1. FC Kaiserslautern	-	Werder Bremen	3:0 (1:0)	
	19:00	Eintracht Frankfurt	-	Bor. Mönchengladbach	1:1 (1:1)	
	19:00	VfL Bochum	-	Bayern München	3:0 (1:0)	
	19:00	Bayer 05 Uerdingen	-	Hamburger SV	0:3 (0:1)	
12/10/1985	14:30	Borussia Dortmund	-	Bayer Leverkusen	1:1 (0:0)	
1		Werder Bremen	11	7	3	1	30:15	15	17:5
2		Bor. Mönchengladbach	11	6	3	2	24:14	10	15:7
3		1. FC Kaiserslautern	11	6	2	3	21:13	8	14:8
4		Bayern München	11	6	2	3	20:13	7	14:8
5		Waldhof Mannheim	11	5	4	2	20:15	5	14:8
6		VfB Stuttgart	11	6	1	4	25:15	10	13:9
7		Bayer Leverkusen	11	5	3	3	20:14	6	13:9
8		Hamburger SV	11	5	2	4	20:13	7	12:10
9		1. FC Köln	11	3	5	3	17:19	-2	11:11
10		VfL Bochum	11	5	0	6	23:22	1	10:12
11		Eintracht Frankfurt	11	2	6	3	10:15	-5	10:12
12		Bayer 05 Uerdingen	11	4	2	5	16:27	-11	10:12
13		1. FC Nürnberg	11	3	2	6	18:20	-2	8:14
14		FC Schalke 04	11	3	2	6	13:19	-6	8:14
15		Borussia Dortmund	11	2	4	5	16:25	-9	8:14
16		Hannover 96	11	2	4	5	19:33	-14	8:14
17		Fortuna Düsseldorf	11	3	1	7	19:29	-10	7:15
18		1. FC Saarbrücken	11	1	4	6	11:21	-10	6:16
