22/10/2010	19:30	Hamburger SV	-	Bayern München	0:0 (0:0)	
23/10/2010	14:30	Eintracht Frankfurt	-	FC Schalke 04	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	Werder Bremen	1:4 (0:2)	
	14:30	SC Freiburg	-	1. FC Kaiserslautern	2:1 (1:1)	
	14:30	Hannover 96	-	1. FC Köln	2:1 (2:0)	
	14:30	1. FC Nürnberg	-	VfL Wolfsburg	2:1 (1:1)	
24/10/2010	14:30	Borussia Dortmund	-	1899 Hoffenheim	1:1 (0:1)	
	16:30	Bayer Leverkusen	-	1. FSV Mainz 05	0:1 (0:0)	
	16:30	VfB Stuttgart	-	FC St. Pauli	2:0 (1:0)	
1		1. FSV Mainz 05	9	8	0	1	19:8	11	24
2		Borussia Dortmund	9	7	1	1	21:7	14	22
3		Hannover 96	9	5	1	3	13:12	1	16
4		1899 Hoffenheim	9	4	3	2	17:13	4	15
5		Bayer Leverkusen	9	4	3	2	18:15	3	15
6		Hamburger SV	9	4	3	2	13:11	2	15
7		SC Freiburg	9	5	0	4	14:14	0	15
8		Werder Bremen	9	4	2	3	17:18	-1	14
9		Eintracht Frankfurt	9	4	1	4	14:9	5	13
10		FC St. Pauli	9	4	1	4	11:12	-1	13
11		Bayern München	9	3	3	3	8:8	0	12
12		1. FC Nürnberg	9	3	3	3	11:12	-1	12
13		VfL Wolfsburg	9	3	1	5	15:16	-1	10
14		VfB Stuttgart	9	2	1	6	16:17	-1	7
15		1. FC Kaiserslautern	9	2	1	6	10:18	-8	7
16		FC Schalke 04	9	1	3	5	10:16	-6	6
17		Bor. Mönchengladbach	9	1	3	5	14:27	-13	6
18		1. FC Köln	9	1	2	6	9:17	-8	5
