28/11/1975	19:00	Bor. Mönchengladbach	-	Kickers Offenbach	2:0 (1:0)	
	19:00	VfL Bochum	-	Eintracht Braunschweig	2:0 (0:0)	
29/11/1975	14:30	Eintracht Frankfurt	-	Hertha BSC	1:1 (1:0)	
	14:30	Hannover 96	-	FC Schalke 04	1:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	Fortuna Düsseldorf	2:1 (1:0)	
	14:30	Rot-Weiss Essen	-	Karlsruher SC	1:0 (0:0)	
	14:30	Hamburger SV	-	Bayer 05 Uerdingen	0:0 (0:0)	
	14:30	MSV Duisburg	-	Werder Bremen	2:0 (2:0)	
	14:30	Bayern München	-	1. FC Köln	1:2 (1:1)	
1		Bor. Mönchengladbach	16	8	7	1	31:15	16	23:9
2		Hamburger SV	16	8	4	4	29:14	15	20:12
3		Eintracht Braunschweig	16	7	5	4	26:21	5	19:13
4		1. FC Kaiserslautern	16	7	5	4	30:28	2	19:13
5		1. FC Köln	16	6	6	4	26:21	5	18:14
6		FC Schalke 04	16	5	7	4	33:25	8	17:15
7		Bayern München	16	7	3	6	32:27	5	17:15
8		Rot-Weiss Essen	16	7	3	6	31:31	0	17:15
9		Hertha BSC	16	7	2	7	36:26	10	16:16
10		Eintracht Frankfurt	16	5	6	5	35:26	9	16:16
11		MSV Duisburg	16	5	6	5	28:33	-5	16:16
12		Fortuna Düsseldorf	16	5	4	7	18:24	-6	14:18
13		VfL Bochum	16	5	4	7	19:26	-7	14:18
14		Bayer 05 Uerdingen	16	4	6	6	17:26	-9	14:18
15		Hannover 96	16	4	5	7	24:32	-8	13:19
16		Werder Bremen	16	6	1	9	23:32	-9	13:19
17		Karlsruher SC	16	4	4	8	19:26	-7	12:20
18		Kickers Offenbach	16	3	4	9	18:42	-24	10:22
