12/02/2005	14:30	Borussia Dortmund	-	VfL Bochum	1:0 (1:0)	
	14:30	SC Freiburg	-	Hannover 96	0:0 (0:0)	
	14:30	Werder Bremen	-	Bor. Mönchengladbach	2:0 (1:0)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	3:0 (2:0)	
	14:30	1. FC Kaiserslautern	-	Hansa Rostock	2:1 (1:0)	
	14:30	Hamburger SV	-	VfB Stuttgart	2:1 (1:1)	
	14:30	Hertha BSC	-	1. FC Nürnberg	2:1 (1:0)	
13/02/2005	16:30	Bayer Leverkusen	-	1. FSV Mainz 05	2:0 (0:0)	
	16:30	Arminia Bielefeld	-	Bayern München	3:1 (1:0)	
1		Bayern München	21	12	5	4	39:23	16	41
2		FC Schalke 04	21	13	2	6	33:26	7	41
3		Werder Bremen	21	11	4	6	45:25	20	37
4		Hertha BSC	21	9	9	3	35:18	17	36
5		VfB Stuttgart	21	10	5	6	39:28	11	35
6		Bayer Leverkusen	21	10	5	6	37:27	10	35
7		Hamburger SV	21	11	1	9	37:31	6	34
8		Hannover 96	21	9	5	7	26:22	4	32
9		1. FC Kaiserslautern	21	9	4	8	30:29	1	31
10		VfL Wolfsburg	21	10	0	11	35:35	0	30
11		Borussia Dortmund	21	7	7	7	24:25	-1	28
12		Arminia Bielefeld	21	8	4	9	23:27	-4	28
13		1. FC Nürnberg	21	6	6	9	35:36	-1	24
14		Bor. Mönchengladbach	21	6	6	9	25:35	-10	24
15		1. FSV Mainz 05	21	6	4	11	27:37	-10	22
16		VfL Bochum	21	3	7	11	26:43	-17	16
17		SC Freiburg	21	3	7	11	17:41	-24	16
18		Hansa Rostock	21	2	7	12	18:43	-25	13
