23/09/1977	19:00	VfB Stuttgart	-	MSV Duisburg	1:0 (0:0)	
24/09/1977	14:30	Fortuna Düsseldorf	-	Bor. Mönchengladbach	1:3 (1:2)	
	14:30	FC St. Pauli	-	Hertha BSC	3:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	TSV 1860 München	1:0 (1:0)	
	14:30	Eintracht Braunschweig	-	1. FC Saarbrücken	3:0 (1:0)	
	14:30	Bayern München	-	FC Schalke 04	7:1 (2:1)	
	14:30	Werder Bremen	-	Hamburger SV	1:2 (0:1)	
	14:30	1. FC Köln	-	Borussia Dortmund	4:1 (2:0)	
	14:30	VfL Bochum	-	Eintracht Frankfurt	0:1 (0:0)	
1		FC Schalke 04	9	5	3	1	14:13	1	13:5
2		Eintracht Frankfurt	9	6	0	3	20:12	8	12:6
3		Eintracht Braunschweig	9	6	0	3	17:13	4	12:6
4		Hamburger SV	9	6	0	3	16:13	3	12:6
5		1. FC Kaiserslautern	9	4	3	2	17:12	5	11:7
6		Bor. Mönchengladbach	9	4	3	2	14:13	1	11:7
7		1. FC Köln	9	5	0	4	25:15	10	10:8
8		Fortuna Düsseldorf	9	5	0	4	18:14	4	10:8
9		Bayern München	9	3	3	3	22:19	3	9:9
10		MSV Duisburg	9	3	3	3	16:15	1	9:9
11		Borussia Dortmund	9	4	0	5	17:20	-3	8:10
12		1. FC Saarbrücken	9	3	2	4	12:15	-3	8:10
13		VfB Stuttgart	9	3	2	4	12:16	-4	8:10
14		Hertha BSC	9	3	2	4	12:18	-6	8:10
15		FC St. Pauli	9	3	1	5	15:19	-4	7:11
16		VfL Bochum	9	2	2	5	11:10	1	6:12
17		Werder Bremen	9	2	2	5	9:18	-9	6:12
18		TSV 1860 München	9	0	2	7	6:18	-12	2:16
