01/09/1979	14:30	Hamburger SV	-	Hertha BSC	5:1 (2:1)	
	14:30	SV Bayer 04 Leverkusen	-	1. FC Kaiserslautern	3:1 (1:1)	
	14:30	Eintracht Braunschweig	-	Eintracht Frankfurt	2:3 (1:1)	
	14:30	VfB Stuttgart	-	1. FC Köln	3:0 (0:0)	
	14:30	Fortuna Düsseldorf	-	Werder Bremen	4:1 (3:1)	
	14:30	Borussia Dortmund	-	Bayer 05 Uerdingen	3:1 (0:1)	
	14:30	TSV 1860 München	-	VfL Bochum	1:0 (1:0)	
	14:30	FC Schalke 04	-	MSV Duisburg	1:2 (1:1)	
05/09/1979	19:00	Bor. Mönchengladbach	-	Bayern München	2:1 (2:0)	
1		Hamburger SV	4	3	1	0	12:2	10	7:1
2		Borussia Dortmund	4	3	0	1	8:4	4	6:2
		Eintracht Frankfurt	4	3	0	1	8:4	4	6:2
4		MSV Duisburg	4	2	1	1	8:4	4	5:3
5		VfB Stuttgart	4	2	1	1	7:4	3	5:3
6		1. FC Kaiserslautern	4	2	0	2	8:6	2	4:4
7		TSV 1860 München	4	2	0	2	6:4	2	4:4
8		Bayern München	4	1	2	1	6:5	1	4:4
9		FC Schalke 04	4	1	2	1	5:4	1	4:4
10		Bayer 05 Uerdingen	4	2	0	2	3:4	-1	4:4
11		Bor. Mönchengladbach	4	1	2	1	3:5	-2	4:4
12		SV Bayer 04 Leverkusen	4	2	0	2	6:10	-4	4:4
13		Werder Bremen	4	2	0	2	5:9	-4	4:4
14		Eintracht Braunschweig	4	1	1	2	4:5	-1	3:5
15		Fortuna Düsseldorf	4	1	1	2	6:9	-3	3:5
16		1. FC Köln	4	1	1	2	4:8	-4	3:5
17		VfL Bochum	4	0	1	3	0:5	-5	1:7
18		Hertha BSC	4	0	1	3	2:9	-7	1:7
