16/10/1973	19:00	Rot-Weiss Essen	-	Eintracht Frankfurt	6:3 (3:2)	
17/10/1973	14:30	Wuppertaler SV	-	Werder Bremen	4:1 (1:0)	
	14:30	FC Schalke 04	-	Fortuna Düsseldorf	4:2 (4:1)	
	14:30	Bor. Mönchengladbach	-	1. FC Kaiserslautern	2:2 (1:0)	
	14:30	Kickers Offenbach	-	VfB Stuttgart	2:1 (1:1)	
	14:30	Hamburger SV	-	VfL Bochum	5:0 (3:0)	
	14:30	Fortuna Köln	-	1. FC Köln	0:2 (0:1)	
	14:30	Bayern München	-	MSV Duisburg	4:2 (2:2)	
	14:30	Hertha BSC	-	Hannover 96	4:2 (2:0)	
1		Bor. Mönchengladbach	11	7	3	1	32:16	16	17:5
2		Eintracht Frankfurt	11	6	3	2	26:21	5	15:7
3		Bayern München	11	5	4	2	30:21	9	14:8
4		Kickers Offenbach	11	6	2	3	21:14	7	14:8
5		Hertha BSC	11	4	5	2	20:17	3	13:9
6		VfL Bochum	11	4	5	2	14:14	0	13:9
7		1. FC Kaiserslautern	11	5	2	4	24:23	1	12:10
8		Fortuna Düsseldorf	11	4	3	4	20:20	0	11:11
9		1. FC Köln	11	4	3	4	18:21	-3	11:11
10		VfB Stuttgart	11	4	2	5	21:16	5	10:12
11		Wuppertaler SV	11	4	2	5	18:19	-1	10:12
12		Rot-Weiss Essen	11	4	2	5	19:25	-6	10:12
13		FC Schalke 04	11	4	2	5	22:29	-7	10:12
14		Werder Bremen	11	2	5	4	16:21	-5	9:13
15		Hannover 96	11	3	2	6	24:27	-3	8:14
16		Hamburger SV	11	3	2	6	15:19	-4	8:14
17		Fortuna Köln	11	1	5	5	12:21	-9	7:15
18		MSV Duisburg	11	2	2	7	12:20	-8	6:16
