29/09/1989	18:30	FC St. Pauli	-	VfL Bochum	2:0 (1:0)	
30/09/1989	14:30	Bayer Leverkusen	-	VfB Stuttgart	1:1 (1:0)	
	14:30	Bayern München	-	Bayer 05 Uerdingen	3:0 (1:0)	
	14:30	FC 08 Homburg	-	Karlsruher SC	2:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	0:2 (0:0)	
	14:30	1. FC Nürnberg	-	Waldhof Mannheim	2:0 (1:0)	
	14:30	Borussia Dortmund	-	Hamburger SV	1:0 (1:0)	
	14:30	Werder Bremen	-	Eintracht Frankfurt	1:2 (0:1)	
	14:30	Fortuna Düsseldorf	-	1. FC Kaiserslautern	1:1 (1:1)	
1		Bayern München	11	7	2	2	27:11	16	16:6
2		1. FC Köln	11	6	4	1	19:13	6	16:6
3		Bayer Leverkusen	11	5	5	1	15:7	8	15:7
4		Eintracht Frankfurt	11	6	2	3	21:13	8	14:8
5		1. FC Nürnberg	11	6	2	3	18:10	8	14:8
6		VfB Stuttgart	11	5	3	3	12:11	1	13:9
7		Borussia Dortmund	11	5	2	4	12:9	3	12:10
8		Bor. Mönchengladbach	11	3	5	3	9:8	1	11:11
9		Waldhof Mannheim	11	5	1	5	12:16	-4	11:11
10		Bayer 05 Uerdingen	11	4	2	5	19:17	2	10:12
11		FC 08 Homburg	11	3	4	4	9:13	-4	10:12
12		Werder Bremen	11	2	5	4	13:15	-2	9:13
13		Hamburger SV	11	3	3	5	13:16	-3	9:13
14		FC St. Pauli	11	2	5	4	8:14	-6	9:13
15		1. FC Kaiserslautern	11	3	2	6	18:23	-5	8:14
16		Fortuna Düsseldorf	11	2	4	5	14:19	-5	8:14
17		VfL Bochum	11	3	1	7	13:23	-10	7:15
18		Karlsruher SC	11	1	4	6	7:21	-14	6:16
