30/09/1994	19:00	Dynamo Dresden	-	TSV 1860 München	1:1 (1:0)	
	19:00	VfL Bochum	-	MSV Duisburg	1:0 (0:0)	
01/10/1994	14:30	Bayern München	-	1. FC Köln	2:2 (0:2)	
	14:30	Karlsruher SC	-	1. FC Kaiserslautern	3:3 (0:3)	
	14:30	FC Schalke 04	-	Eintracht Frankfurt	0:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Borussia Dortmund	0:2 (0:0)	
	14:30	Bayer Leverkusen	-	VfB Stuttgart	3:1 (1:0)	
02/10/1994	17:00	SC Freiburg	-	Bor. Mönchengladbach	1:1 (1:1)	
06/10/1994	19:00	Werder Bremen	-	Hamburger SV	1:4 (1:3)	
1		Borussia Dortmund	7	5	1	1	22:8	14	11:3
2		Werder Bremen	7	5	1	1	14:8	6	11:3
3		Karlsruher SC	7	4	2	1	19:13	6	10:4
4		Bayern München	7	4	2	1	16:10	6	10:4
5		Hamburger SV	7	4	2	1	12:6	6	10:4
6		1. FC Kaiserslautern	7	4	2	1	15:10	5	10:4
7		Bayer Leverkusen	7	3	2	2	15:9	6	8:6
8		SC Freiburg	7	3	2	2	14:10	4	8:6
9		Bor. Mönchengladbach	7	2	3	2	13:9	4	7:7
10		FC Schalke 04	7	2	3	2	8:8	0	7:7
11		VfB Stuttgart	7	3	1	3	13:15	-2	7:7
12		Bayer 05 Uerdingen	7	1	3	3	6:9	-3	5:9
13		1. FC Köln	7	1	3	3	11:17	-6	5:9
14		Eintracht Frankfurt	7	1	3	3	6:13	-7	5:9
15		Dynamo Dresden	7	1	2	4	8:13	-5	4:10
16		VfL Bochum	7	2	0	5	7:19	-12	4:10
17		MSV Duisburg	7	0	2	5	6:17	-11	2:12
18		TSV 1860 München	7	0	2	5	4:15	-11	2:12
