27/09/1985	19:00	Bayer 05 Uerdingen	-	1. FC Saarbrücken	2:1 (2:0)	
28/09/1985	14:30	Fortuna Düsseldorf	-	Bayern München	4:0 (1:0)	
	14:30	1. FC Nürnberg	-	VfB Stuttgart	0:1 (0:0)	
	14:30	1. FC Köln	-	FC Schalke 04	4:2 (2:1)	
	14:30	Hamburger SV	-	Hannover 96	3:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	VfL Bochum	-	Werder Bremen	2:3 (0:1)	
	14:30	Waldhof Mannheim	-	Bor. Mönchengladbach	3:1 (2:1)	
1		Werder Bremen	9	6	3	0	26:12	14	15:3
2		Bor. Mönchengladbach	9	5	2	2	21:13	8	12:6
3		Bayern München	9	5	2	2	17:9	8	12:6
4		1. FC Kaiserslautern	9	5	2	2	16:10	6	12:6
5		Waldhof Mannheim	9	4	4	1	14:9	5	12:6
6		VfB Stuttgart	9	5	1	3	17:10	7	11:7
7		Bayer Leverkusen	9	4	2	3	16:11	5	10:8
8		Bayer 05 Uerdingen	9	4	2	3	14:19	-5	10:8
9		Hamburger SV	9	4	1	4	15:11	4	9:9
10		Eintracht Frankfurt	9	2	5	2	9:10	-1	9:9
11		1. FC Köln	9	2	5	2	13:15	-2	9:9
12		VfL Bochum	9	4	0	5	20:20	0	8:10
13		1. FC Nürnberg	9	3	1	5	15:15	0	7:11
14		Fortuna Düsseldorf	9	3	0	6	18:23	-5	6:12
15		FC Schalke 04	9	2	1	6	10:18	-8	5:13
16		1. FC Saarbrücken	9	1	3	5	8:16	-8	5:13
17		Borussia Dortmund	9	1	3	5	10:22	-12	5:13
18		Hannover 96	9	1	3	5	13:29	-16	5:13
