27/10/2006	19:30	1. FSV Mainz 05	-	Werder Bremen	1:6 (0:3)	
28/10/2006	14:30	Bayern München	-	Eintracht Frankfurt	2:0 (2:0)	
	14:30	Hamburger SV	-	Hannover 96	0:0 (0:0)	
	14:30	1. FC Nürnberg	-	Borussia Dortmund	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	Bayer Leverkusen	0:2 (0:1)	
	14:30	VfL Bochum	-	VfL Wolfsburg	0:1 (0:1)	
	14:30	Energie Cottbus	-	Hertha BSC	2:0 (0:0)	
29/10/2006	16:00	VfB Stuttgart	-	FC Schalke 04	3:0 (1:0)	
	16:00	Arminia Bielefeld	-	Alemannia Aachen	5:1 (2:0)	
1		Werder Bremen	9	6	1	2	27:11	16	19
2		Bayern München	9	5	1	3	14:10	4	16
3		FC Schalke 04	9	5	1	3	11:11	0	16
4		VfB Stuttgart	9	4	3	2	17:14	3	15
5		Arminia Bielefeld	9	4	2	3	16:11	5	14
6		Energie Cottbus	9	4	2	3	13:12	1	14
7		1. FC Nürnberg	9	2	7	0	11:7	4	13
8		Hertha BSC	9	3	4	2	14:11	3	13
9		Borussia Dortmund	9	3	4	2	12:11	1	13
10		Alemannia Aachen	9	4	0	5	15:17	-2	12
11		Bor. Mönchengladbach	9	4	0	5	10:13	-3	12
12		Bayer Leverkusen	9	3	2	4	13:13	0	11
13		Eintracht Frankfurt	9	1	7	1	11:11	0	10
14		VfL Wolfsburg	9	2	4	3	6:9	-3	10
15		Hamburger SV	9	1	6	2	10:11	-1	9
16		Hannover 96	9	1	4	4	9:18	-9	7
17		1. FSV Mainz 05	9	1	4	4	8:17	-9	7
18		VfL Bochum	9	1	2	6	7:17	-10	5
