10/12/1966	14:00	TSV 1860 München	-	Werder Bremen	2:1 (1:1)	
	14:00	Hamburger SV	-	Bayern München	3:1 (2:1)	
	14:00	Eintracht Braunschweig	-	Rot-Weiss Essen	0:0 (0:0)	
	14:00	FC Schalke 04	-	Hannover 96	2:1 (1:0)	
	14:00	VfB Stuttgart	-	Bor. Mönchengladbach	0:2 (0:2)	
21/12/1966	18:30	1. FC Kaiserslautern	-	Fortuna Düsseldorf	2:1 (1:1)	
	18:30	Meidericher SV	-	Karlsruher SC	0:1 (0:1)	
04/02/1967	15:00	Borussia Dortmund	-	Frankfurter SG Eintracht	3:1 (2:0)	
25/03/1967	15:00	1. FC Köln	-	1. FC Nürnberg	2:0 (1:0)	
1		Hamburger SV	16	8	5	3	22:17	5	21:11
2		Eintracht Braunschweig	16	8	4	4	22:12	10	20:12
3		Frankfurter SG Eintracht	16	8	3	5	31:20	11	19:13
4		Bayern München	16	8	2	6	35:24	11	18:14
5		Borussia Dortmund	16	7	4	5	31:23	8	18:14
6		Bor. Mönchengladbach	16	6	6	4	26:18	8	18:14
7		1. FC Kaiserslautern	16	6	6	4	22:23	-1	18:14
8		TSV 1860 München	16	7	3	6	27:24	3	17:15
9		Hannover 96	16	6	5	5	21:20	1	17:15
10		1. FC Köln	16	6	4	6	21:24	-3	16:16
11		Werder Bremen	16	6	3	7	29:28	1	15:17
12		Rot-Weiss Essen	16	5	5	6	19:20	-1	15:17
13		FC Schalke 04	16	6	3	7	19:26	-7	15:17
14		1. FC Nürnberg	16	5	4	7	21:23	-2	14:18
15		Fortuna Düsseldorf	16	5	3	8	21:30	-9	13:19
16		Meidericher SV	16	3	6	7	13:22	-9	12:20
17		Karlsruher SC	16	3	5	8	21:34	-13	11:21
18		VfB Stuttgart	16	3	5	8	20:33	-13	11:21
