20/11/1965	13:30	Bor. Mönchengladbach	-	1. FC Köln	2:3 (1:2)	
	13:30	Borussia Neunkirchen	-	Frankfurter SG Eintracht	1:6 (0:2)	
	14:00	Karlsruher SC	-	Werder Bremen	3:2 (2:2)	
	14:00	Borussia Dortmund	-	Meidericher SV	1:1 (1:1)	
	14:00	Tasmania 1900 Berlin	-	TSV 1860 München	0:5 (0:2)	
	14:00	1. FC Nürnberg	-	Hannover 96	2:1 (0:0)	
	14:00	Hamburger SV	-	VfB Stuttgart	4:1 (1:0)	
	14:00	Bayern München	-	1. FC Kaiserslautern	3:0 (1:0)	
	14:00	Eintracht Braunschweig	-	FC Schalke 04	3:0 (1:0)	
1		TSV 1860 München	13	10	2	1	35:12	23	22:4
2		Bayern München	13	9	2	2	33:11	22	20:6
3		1. FC Köln	13	10	0	3	31:15	16	20:6
4		Borussia Dortmund	13	8	4	1	28:16	12	20:6
5		Werder Bremen	13	8	0	5	25:12	13	16:10
6		Frankfurter SG Eintracht	13	7	1	5	29:16	13	15:11
7		Meidericher SV	13	6	2	5	27:19	8	14:12
8		Hamburger SV	13	6	2	5	27:23	4	14:12
9		VfB Stuttgart	13	5	4	4	12:12	0	14:12
10		Hannover 96	13	6	1	6	30:23	7	13:13
11		1. FC Nürnberg	13	5	3	5	23:18	5	13:13
12		Bor. Mönchengladbach	13	4	4	5	25:25	0	12:14
13		1. FC Kaiserslautern	13	4	3	6	17:27	-10	11:15
14		Eintracht Braunschweig	13	3	4	6	20:26	-6	10:16
15		FC Schalke 04	13	2	3	8	9:25	-16	7:19
16		Karlsruher SC	13	2	2	9	13:34	-21	6:20
17		Borussia Neunkirchen	13	1	2	10	10:39	-29	4:22
18		Tasmania 1900 Berlin	13	1	1	11	6:47	-41	3:23
