04/10/1975	14:30	Bor. Mönchengladbach	-	Eintracht Braunschweig	0:0 (0:0)	
	14:30	Hannover 96	-	Hertha BSC	2:6 (1:3)	
	14:30	Kickers Offenbach	-	Karlsruher SC	0:0 (0:0)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	4:2 (3:1)	
	14:30	FC Schalke 04	-	Werder Bremen	4:2 (2:1)	
	14:30	MSV Duisburg	-	VfL Bochum	1:1 (0:0)	
	14:30	Fortuna Düsseldorf	-	Bayer 05 Uerdingen	2:0 (0:0)	
	14:30	1. FC Köln	-	Rot-Weiss Essen	3:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Bayern München	2:1 (1:1)	
1		Eintracht Braunschweig	10	5	4	1	20:12	8	14:6
2		Hamburger SV	10	5	3	2	21:10	11	13:7
3		Bor. Mönchengladbach	10	4	5	1	18:10	8	13:7
4		Bayern München	10	5	2	3	23:14	9	12:8
5		Hertha BSC	10	5	1	4	25:17	8	11:9
6		Karlsruher SC	10	4	3	3	12:9	3	11:9
7		FC Schalke 04	10	3	4	3	22:17	5	10:10
8		Rot-Weiss Essen	10	4	2	4	20:19	1	10:10
9		1. FC Köln	10	3	4	3	15:14	1	10:10
10		Werder Bremen	10	5	0	5	19:19	0	10:10
11		1. FC Kaiserslautern	10	3	4	3	14:18	-4	10:10
12		Fortuna Düsseldorf	10	4	2	4	14:19	-5	10:10
13		Eintracht Frankfurt	10	3	3	4	15:17	-2	9:11
14		VfL Bochum	10	2	4	4	11:13	-2	8:12
15		Kickers Offenbach	10	3	2	5	14:29	-15	8:12
16		Hannover 96	10	2	3	5	16:24	-8	7:13
17		MSV Duisburg	10	2	3	5	19:28	-9	7:13
18		Bayer 05 Uerdingen	10	2	3	5	7:16	-9	7:13
