21/08/2009	19:30	1899 Hoffenheim	-	FC Schalke 04	0:0 (0:0)	
22/08/2009	14:30	Borussia Dortmund	-	VfB Stuttgart	1:1 (1:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	0:0 (0:0)	
	14:30	SC Freiburg	-	Bayer Leverkusen	0:5 (0:1)	
	14:30	1. FSV Mainz 05	-	Bayern München	2:1 (2:0)	
	14:30	1. FC Nürnberg	-	Hannover 96	0:2 (0:1)	
23/08/2009	14:30	VfL Bochum	-	Hertha BSC	1:0 (0:0)	
	16:30	VfL Wolfsburg	-	Hamburger SV	2:4 (0:2)	
	16:30	Werder Bremen	-	Bor. Mönchengladbach	3:0 (2:0)	
1		Bayer Leverkusen	3	2	1	0	8:2	6	7
2		Hamburger SV	3	2	1	0	9:4	5	7
3		FC Schalke 04	3	2	1	0	5:1	4	7
4		VfL Wolfsburg	3	2	0	1	7:5	2	6
5		1. FSV Mainz 05	3	1	2	0	5:4	1	5
6		Eintracht Frankfurt	3	1	2	0	4:3	1	5
7		Werder Bremen	3	1	1	1	6:4	2	4
8		Hannover 96	3	1	1	1	3:2	1	4
9		VfB Stuttgart	3	1	1	1	5:5	0	4
10		Bor. Mönchengladbach	3	1	1	1	5:7	-2	4
11		VfL Bochum	3	1	1	1	4:6	-2	4
12		Borussia Dortmund	3	1	1	1	3:5	-2	4
13		Hertha BSC	3	1	0	2	2:3	-1	3
14		Bayern München	3	0	2	1	3:4	-1	2
15		1899 Hoffenheim	3	0	2	1	1:2	-1	2
16		1. FC Nürnberg	3	0	1	2	2:5	-3	1
17		1. FC Köln	3	0	1	2	1:4	-3	1
18		SC Freiburg	3	0	1	2	3:10	-7	1
