17/11/1989	18:30	FC St. Pauli	-	Fortuna Düsseldorf	1:0 (1:0)	
	19:00	1. FC Nürnberg	-	1. FC Kaiserslautern	0:0 (0:0)	
18/11/1989	13:15	FC 08 Homburg	-	VfB Stuttgart	4:2 (1:0)	
	13:15	Waldhof Mannheim	-	Hamburger SV	4:1 (1:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	3:5 (2:2)	
	14:30	Karlsruher SC	-	VfL Bochum	2:0 (2:0)	
	14:30	Bor. Mönchengladbach	-	Bayer 05 Uerdingen	0:1 (0:1)	
	14:30	Borussia Dortmund	-	Bayern München	2:2 (0:2)	
	14:30	Werder Bremen	-	Bayer Leverkusen	0:0 (0:0)	
1		Bayern München	17	9	5	3	34:16	18	23:11
2		Bayer Leverkusen	17	7	9	1	23:12	11	23:11
3		1. FC Köln	17	9	5	3	29:23	6	23:11
4		Eintracht Frankfurt	17	9	4	4	34:22	12	22:12
5		VfB Stuttgart	17	9	3	5	28:22	6	21:13
6		Werder Bremen	17	5	8	4	25:17	8	18:16
7		1. FC Nürnberg	17	6	6	5	25:20	5	18:16
8		Borussia Dortmund	17	7	4	6	20:17	3	18:16
9		Waldhof Mannheim	17	7	2	8	23:25	-2	16:18
10		Hamburger SV	17	6	3	8	20:25	-5	15:19
11		VfL Bochum	17	6	3	8	20:29	-9	15:19
12		Karlsruher SC	17	4	7	6	15:24	-9	15:19
13		Bayer 05 Uerdingen	17	5	4	8	24:25	-1	14:20
14		FC 08 Homburg	17	5	4	8	17:23	-6	14:20
15		FC St. Pauli	17	3	8	6	12:23	-11	14:20
16		Fortuna Düsseldorf	17	3	7	7	23:28	-5	13:21
17		1. FC Kaiserslautern	17	3	7	7	22:31	-9	13:21
18		Bor. Mönchengladbach	17	3	5	9	13:25	-12	11:23
