21/10/1994	19:00	Hamburger SV	-	Bor. Mönchengladbach	1:2 (1:0)	
	19:00	1. FC Köln	-	VfL Bochum	2:1 (2:1)	
22/10/1994	14:30	TSV 1860 München	-	SC Freiburg	4:0 (2:0)	
	14:30	MSV Duisburg	-	Bayer Leverkusen	0:2 (0:1)	
	14:30	Bayer 05 Uerdingen	-	FC Schalke 04	1:1 (0:0)	
	14:30	VfB Stuttgart	-	Karlsruher SC	4:0 (2:0)	
	14:30	Borussia Dortmund	-	Bayern München	1:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Dynamo Dresden	2:0 (0:0)	
23/10/1994	17:00	1. FC Kaiserslautern	-	Werder Bremen	1:1 (0:0)	
1		Borussia Dortmund	10	7	2	1	26:10	16	16:4
2		Werder Bremen	10	6	3	1	19:12	7	15:5
3		Bayer Leverkusen	10	4	4	2	21:13	8	12:8
4		Bor. Mönchengladbach	10	4	4	2	19:13	6	12:8
5		Bayern München	10	4	4	2	20:15	5	12:8
6		VfB Stuttgart	10	5	2	3	21:17	4	12:8
7		SC Freiburg	10	5	2	3	19:15	4	12:8
8		1. FC Kaiserslautern	10	4	4	2	17:13	4	12:8
9		Hamburger SV	10	5	2	3	16:12	4	12:8
10		Karlsruher SC	10	4	3	3	19:18	1	11:9
11		Eintracht Frankfurt	10	3	4	3	12:16	-4	10:10
12		FC Schalke 04	10	2	5	3	12:13	-1	9:11
13		Dynamo Dresden	10	3	2	5	11:16	-5	8:12
14		1. FC Köln	10	2	4	4	16:22	-6	8:12
15		Bayer 05 Uerdingen	10	1	5	4	9:14	-5	7:13
16		TSV 1860 München	10	1	3	6	11:19	-8	5:15
17		VfL Bochum	10	2	1	7	11:26	-15	5:15
18		MSV Duisburg	10	0	2	8	7:22	-15	2:18
