02/06/1973	14:30	VfL Bochum	-	Rot-Weiß Oberhausen	2:2 (1:1)	
	14:30	1. FC Köln	-	Bor. Mönchengladbach	3:1 (1:1)	
	14:30	Kickers Offenbach	-	Bayern München	0:3 (0:1)	
	14:30	VfB Stuttgart	-	Eintracht Frankfurt	2:2 (0:0)	
	14:30	Fortuna Düsseldorf	-	Werder Bremen	2:1 (1:1)	
	14:30	Hamburger SV	-	Wuppertaler SV	2:2 (1:0)	
	14:30	1. FC Kaiserslautern	-	Eintracht Braunschweig	3:0 (1:0)	
	14:30	Hannover 96	-	Hertha BSC	2:0 (1:0)	
	14:30	MSV Duisburg	-	FC Schalke 04	0:1 (0:0)	
1		Bayern München	33	25	3	5	92:28	64	53:13
2		1. FC Köln	33	16	10	7	65:50	15	42:24
3		Wuppertaler SV	33	15	10	8	62:45	17	40:26
4		Fortuna Düsseldorf	33	14	12	7	60:44	16	40:26
5		Bor. Mönchengladbach	33	17	5	11	79:57	22	39:27
6		VfB Stuttgart	33	16	3	14	67:62	5	35:31
7		Kickers Offenbach	33	14	7	12	60:58	2	35:31
8		Eintracht Frankfurt	33	15	4	14	57:51	6	34:32
9		1. FC Kaiserslautern	33	12	10	11	57:64	-7	34:32
10		MSV Duisburg	33	11	9	13	50:53	-3	31:35
11		VfL Bochum	33	11	9	13	48:63	-15	31:35
12		Werder Bremen	33	11	7	15	45:50	-5	29:37
13		Hamburger SV	33	10	8	15	53:57	-4	28:38
14		Hertha BSC	33	10	8	15	49:63	-14	28:38
15		FC Schalke 04	33	9	8	16	44:61	-17	26:40
16		Eintracht Braunschweig	33	9	7	17	32:54	-22	25:41
17		Hannover 96	33	8	8	17	45:65	-20	24:42
18		Rot-Weiß Oberhausen	33	8	4	21	43:83	-40	20:46
